date, pm25, pm10, o3, no2, so2, co
2024/3/5, 38, 18, 13, 11, 1, 
2024/3/6, 42, 16, 13, 14, 1, 
2024/3/7, 46, 15, 20, 9, 1, 
2024/3/8, 46, 10, 26, , 1, 
2024/3/9, 25, 16, 26, , 1, 
2024/3/10, 30, 9, 22, , 1, 
2024/3/11, 30, 13, 13, 12, 1, 
2024/3/12, 34, 17, 11, 12, 1, 
2024/3/13, 50, 19, 13, 13, 1, 
2024/3/14, 55, 16, 15, 11, 1, 
2024/3/15, 38, 22, 14, 11, 1, 
2024/3/16, 59, 11, 14, 8, 1, 
2024/3/17, 53, 19, 13, 11, 1, 
2024/3/18, 46, , 14, 11, 1, 
2024/3/20, 53, 14, 14, 12, 1, 
2024/3/21, 46, 16, 15, 12, 1, 
2024/3/22, 46, 15, 17, 9, 1, 
2024/3/23, 50, 21, 22, 7, 1, 
2024/3/24, 38, 20, 18, 8, 1, 
2024/3/25, 46, 19, 20, 10, 1, 
2024/3/26, 50, 20, 18, 11, 1, 
2024/3/27, 46, 20, 23, 8, 1, 
2024/3/28, 30, 65, 26, 6, 2, 
2024/3/29, 68, 59, 30, 5, , 
2024/3/30, 65, 79, 26, 5, , 
2024/3/31, 82, 71, 26, 5, , 
2023/10/1, 61, 26, 27, 12, 1, 
2023/10/2, 61, 26, 21, 16, 1, 
2023/10/3, 63, 27, 19, 15, 1, 
2023/10/4, 61, 18, 20, 11, 1, 
2023/10/5, 46, 21, 19, 12, 1, 
2023/10/6, 55, 24, 23, 11, 1, 
2023/10/7, 57, 20, 22, 11, 1, 
2023/10/8, 57, 27, 17, 15, 1, 
2023/10/9, 57, 24, 16, 16, 1, 
2023/10/10, 53, 31, 19, 17, 1, 
2023/10/11, 63, 27, 19, 16, 1, 
2023/10/12, 55, 25, 20, 13, 1, 
2023/10/13, 55, 20, 19, 7, , 
2023/10/14, 50, 20, 23, 6, 1, 
2023/10/15, 38, 17, 16, 9, 1, 
2023/10/16, 34, 10, 11, 11, 1, 
2023/10/17, 30, 10, 15, 9, 1, 
2023/10/18, 30, 22, 25, 5, 1, 
2023/10/19, 42, 48, 24, 5, 1, 
2023/10/20, 70, 9, 22, 5, 1, 
2023/10/21, 13, 10, 18, 8, 1, 
2023/10/22, 17, 17, 17, 10, 1, 
2023/10/23, 34, 29, 21, 6, 1, 
2023/10/24, 38, 11, 20, 8, 1, 
2023/10/25, 17, 10, 17, 7, 1, 
2023/10/26, 17, 16, 24, 5, 1, 
2023/10/27, 17, , 23, 9, 1, 
2023/10/31, 34, 11, 14, 10, 1, 
2023/11/1, 25, 10, 20, 6, 1, 
2023/11/2, 17, 10, 26, 6, 1, 
2023/11/3, 17, 8, 19, 7, 1, 
2023/11/4, 9, 19, 26, 6, 1, 
2023/11/5, 21, 16, 16, 12, 1, 
2023/11/6, 25, 15, 9, 15, 1, 
2023/11/7, 30, 13, 12, 14, 1, 
2023/11/8, 30, 11, 15, 12, 1, 
2023/11/9, 30, 10, 17, 11, 1, 
2023/11/10, 30, 16, 13, 11, 1, 
2023/11/11, 38, 20, 13, 11, 1, 
2023/11/12, 53, 19, 8, 15, 1, 
2023/11/13, 50, 18, 15, 9, 1, 
2023/11/14, 42, 22, 13, 14, 1, 
2023/11/15, 50, 20, 10, 14, 1, 
2023/11/16, 42, 21, 13, 13, 1, 
2023/11/17, 42, 19, 8, 16, 1, 
2023/11/18, 53, 18, 11, 16, 1, 
2023/11/19, 53, 21, 8, 17, 1, 
2023/11/20, 55, 19, 15, 11, 1, 
2023/11/21, 46, 9, 15, 11, 1, 
2023/11/22, 17, 12, 9, 16, 1, 
2023/11/23, 34, 27, 4, 23, , 
2023/11/24, 68, 13, 17, 10, , 
2023/11/25, 46, , 12, 16, , 
2023/11/28, 38, 22, 8, 17, 1, 
2023/11/29, 55, 18, 23, 6, , 
2023/11/30, 38, 28, 25, 5, , 
2023/12/1, 42, , 26, 3, , 
2023/12/5, 61, 24, 4, 16, 1, 
2023/12/6, 65, 23, 5, 14, 1, 
2023/12/7, 63, 26, 7, 13, 1, 
2023/12/8, 74, 23, 9, 13, 1, 
2023/12/9, 72, 16, 14, 11, , 
2023/12/10, 55, 18, 10, 13, 1, 
2023/12/11, 57, , , , 1, 
2023/12/13, 30, 16, 16, 12, , 
2023/12/14, 38, 7, 19, 6, , 
2023/12/15, 21, 7, 26, 3, 1, 
2023/12/16, 17, 20, 11, 15, 1, 
2023/12/17, 59, 30, 7, 21, 1, 
2023/12/18, 74, 40, 6, 22, 1, 
2023/12/19, 95, 52, 4, 26, 1, 
2023/12/20, 122, 39, 5, 22, 1, 
2023/12/21, 91, 28, 9, 17, 1, 
2023/12/22, 63, 29, 11, 12, 1, 
2023/12/23, 57, 30, 17, 9, 1, 
2023/12/24, 55, 25, 16, 8, 1, 
2023/12/25, 61, 19, 13, 10, 1, 
2023/12/26, 55, 19, 12, 14, 1, 
2023/12/27, 55, 31, 6, 19, 1, 
2023/12/28, 76, 31, 6, 19, 1, 
2023/12/29, 74, 31, 7, 18, 1, 
2023/12/30, 80, 35, 13, 8, 1, 
2023/12/31, 93, 39, 14, 10, , 
2023/7/2, 42, 16, 22, 5, , 
2023/7/3, 34, 17, 21, 5, , 
2023/7/4, 34, 17, 23, 6, , 
2023/7/5, 42, 15, 22, 6, , 
2023/7/6, 38, 17, 20, 7, , 
2023/7/7, 42, 20, 24, 9, , 
2023/7/8, 53, 20, 32, 7, , 
2023/7/9, 53, 21, 30, 6, , 
2023/7/10, 53, 23, 33, 8, , 
2023/7/11, 53, 30, 28, 9, , 
2023/7/12, 53, 25, 28, 5, , 
2023/7/13, 55, 24, 34, 4, , 
2023/7/14, 53, 30, 28, 5, , 
2023/7/15, 57, 24, 21, 6, , 
2023/7/16, 53, 29, 25, 6, , 
2023/7/17, 55, 35, 28, 11, , 
2023/7/18, 59, 36, 26, 10, , 
2023/7/19, 61, 36, 27, 7, , 
2023/7/20, 61, 34, 25, 7, , 
2023/7/21, 59, 30, 23, 5, , 
2023/7/22, 55, 26, 25, 4, , 
2023/7/23, 53, 50, 27, 3, , 
2023/7/24, 76, 42, 31, 4, , 
2023/7/25, 65, , 34, 4, , 
2023/7/28, 30, 14, 28, 7, , 
2023/7/29, 30, 15, 25, 7, , 
2023/7/30, 38, 17, 26, , , 
2023/7/31, 42, 20, 28, , , 
2023/8/1, 34, 19, 29, 8, , 
2023/8/2, 30, 16, 28, 6, , 
2023/8/3, 30, 15, 26, 6, , 
2023/8/4, 34, 9, 22, 7, , 
2023/8/5, 17, 16, 22, 9, , 
2023/8/6, 25, 19, 23, 6, , 
2023/8/7, 34, 14, 25, 7, , 
2023/8/8, 30, 13, 27, 7, , 
2023/8/9, 38, 15, 27, 9, , 
2023/8/10, 34, 17, 28, 9, , 
2023/8/11, 34, 13, 30, 10, , 
2023/8/12, 38, 13, 25, 9, , 
2023/8/13, 42, 14, 29, 6, , 
2023/8/14, 42, 12, 30, 6, , 
2023/8/15, 34, 15, 26, 5, , 
2023/8/16, 46, 15, 22, 5, , 
2023/8/17, 46, 18, 26, 6, , 
2023/8/18, 50, 20, 27, 7, , 
2023/8/19, 53, 20, 28, 6, , 
2023/8/20, 57, 23, 33, 5, , 
2023/8/21, 57, 26, 34, 8, , 
2023/8/22, 63, 28, 37, 7, , 
2023/8/23, 68, 25, 36, 8, , 
2023/8/24, 63, 23, 35, 8, , 
2023/8/25, 57, 25, 31, 9, , 
2023/8/26, 63, 27, 29, 9, , 
2023/8/27, 68, 17, 35, 6, , 
2023/8/28, 38, 13, 29, 4, , 
2023/8/29, 17, 15, 22, 6, , 
2023/8/30, 21, 12, 23, 6, , 
2023/8/31, 21, 12, 25, 6, , 
2023/9/1, 25, 14, 23, 8, , 
2023/9/2, 38, 14, 22, 10, , 
2023/9/3, 38, 12, 24, 9, , 
2023/9/4, 46, 13, 27, 7, 1, 
2023/9/5, 42, 19, 32, 5, , 
2023/9/6, 50, 18, 26, 11, 1, 
2023/9/7, 50, 23, 28, 9, 1, 
2023/9/8, 59, 22, 29, 11, 1, 
2023/9/9, 61, 20, 32, 9, 1, 
2023/9/10, 55, 23, 31, 9, 1, 
2023/9/11, 57, 26, 29, 15, 1, 
2023/9/12, 61, 25, 27, 12, 1, 
2023/9/13, 57, 20, 22, 14, 1, 
2023/9/14, 55, 20, 26, 10, , 
2023/9/15, 53, 19, 21, 9, , 
2023/9/16, 53, 22, 21, 7, , 
2023/9/17, 55, 27, 22, 9, , 
2023/9/18, 57, 32, 21, 11, 1, 
2023/9/19, 53, 27, 19, 8, , 
2023/9/20, 42, 25, 17, 12, , 
2023/9/21, 50, 32, 25, 7, , 
2023/9/22, 46, 10, 25, 6, , 
2023/9/23, 25, 8, 21, 6, , 
2023/9/24, 17, 8, 21, 6, , 
2023/9/25, 17, 13, 23, 6, 1, 
2023/9/26, 34, 20, 22, 9, 1, 
2023/9/27, 50, 25, 22, 12, 1, 
2023/9/28, 57, 23, 24, 13, 1, 
2023/9/29, 55, 24, 23, 14, 1, 
2023/9/30, 57, 23, 30, 11, 1, 
2023/4/1, 38, 16, 22, 7, , 
2023/4/2, 34, 10, 24, 7, , 
2023/4/3, 21, 10, 23, 8, , 
2023/4/4, 21, 11, 20, 11, , 
2023/4/5, 34, 16, 19, 12, , 
2023/4/6, 46, 17, 24, 11, , 
2023/4/7, 53, 10, 32, 6, , 
2023/4/8, 30, 10, 26, 6, , 
2023/4/9, 38, 11, 25, 5, , 
2023/4/10, 42, 14, 20, 11, , 
2023/4/11, 46, 15, 22, 9, , 
2023/4/12, 38, 15, 27, 6, , 
2023/4/13, 30, 10, 22, 9, , 
2023/4/14, 21, 8, 23, 4, , 
2023/4/15, 21, 5, 27, 4, , 
2023/4/16, 13, 8, 25, 6, , 
2023/4/17, 25, 12, 14, 13, , 
2023/4/18, 34, 10, 18, 9, , 
2023/4/19, 30, 12, 19, 9, , 
2023/4/20, 38, 14, 22, 10, , 
2023/4/21, 38, 12, 24, 9, , 
2023/4/22, 38, 12, 28, 6, , 
2023/4/23, 34, 15, 28, 5, , 
2023/4/24, 30, 14, 26, 5, , 
2023/4/25, 30, 11, 24, 10, , 
2023/4/26, 25, 12, 24, 12, , 
2023/4/27, 30, 13, 24, 13, , 
2023/4/28, 30, 13, 23, 9, , 
2023/4/29, 30, 15, 17, 11, , 
2023/4/30, 42, 9, 12, 10, , 
2023/5/1, 30, , 13, 12, , 
2023/5/4, 42, 17, 21, , , 
2023/5/5, 46, 14, 24, 11, , 
2023/5/6, 42, 11, 21, 11, , 
2023/5/7, 34, , 12, 17, , 
2023/5/10, 30, 16, 22, 10, , 
2023/5/11, 25, 11, 22, 7, 1, 
2023/5/12, 17, 10, 13, 9, , 
2023/5/13, 21, 9, 17, 8, , 
2023/5/14, 21, 10, 17, 10, , 
2023/5/15, 17, 6, 21, 9, , 
2023/5/16, 13, 9, 15, 12, , 
2023/5/17, 17, 11, 18, 9, , 
2023/5/18, 25, 13, 9, 11, , 
2023/5/19, 25, 16, 15, 9, , 
2023/5/20, 34, 15, 15, 11, , 
2023/5/21, 34, 17, 16, 11, , 
2023/5/22, 38, 19, 16, 10, 1, 
2023/5/23, 38, 19, 18, 12, 1, 
2023/5/24, 42, 20, 15, 12, 1, 
2023/5/25, 46, 17, 19, 11, 1, 
2023/5/26, 46, 15, 22, 9, 1, 
2023/5/27, 46, 12, 28, 6, 1, 
2023/5/28, 38, 13, 22, 9, 1, 
2023/5/29, 34, 13, 18, 10, 1, 
2023/5/30, 30, 12, 20, 9, 1, 
2023/5/31, 25, 13, 25, 9, 1, 
2023/6/1, 30, 16, 22, 9, 1, 
2023/6/2, 42, 18, 24, 7, 1, 
2023/6/3, 50, 15, 18, 6, 1, 
2023/6/4, 38, 11, 20, 7, 1, 
2023/6/5, 30, 12, 22, 7, 1, 
2023/6/6, 25, 13, 19, 9, 1, 
2023/6/7, 30, 13, 20, 7, 1, 
2023/6/8, 30, 15, 19, 7, 1, 
2023/6/9, 30, 14, 21, 6, 1, 
2023/6/10, 38, 13, 19, 5, , 
2023/6/11, 30, 12, 20, 6, 1, 
2023/6/12, 25, 11, 18, 8, , 
2023/6/13, 25, 10, 19, 7, , 
2023/6/14, 25, , , , , 
2023/6/17, 50, 15, 34, 6, , 
2023/6/18, 46, 18, 31, 9, 1, 
2023/6/19, 50, 20, 31, 10, 1, 
2023/6/20, 46, 22, 32, 11, 1, 
2023/6/21, 53, 30, 27, 11, 1, 
2023/6/22, 57, 23, 28, 6, , 
2023/6/23, 50, 19, 28, 5, , 
2023/6/24, 46, 13, 31, 5, , 
2023/6/25, 34, 16, 30, 7, , 
2023/6/26, 38, 20, 34, 8, 1, 
2023/6/27, 50, 19, 30, 7, 1, 
2023/6/28, 46, 19, 27, 6, , 
2023/6/29, 50, 20, 27, 5, , 
2023/6/30, 53, , 22, 5, , 
2023/1/2, 85, 40, 14, 14, , 
2023/1/3, 95, 35, 11, 15, , 
2023/1/4, 89, 40, 7, 18, , 
2023/1/5, 104, 40, 11, 16, , 
2023/1/6, 97, 40, 12, 16, , 
2023/1/7, 104, 32, 17, 11, , 
2023/1/8, 89, 19, 25, 11, , 
2023/1/9, 50, 20, 17, 15, , 
2023/1/10, 57, 30, 11, 19, , 
2023/1/11, 78, 29, 14, 16, , 
2023/1/12, 76, 32, 12, 20, , 
2023/1/13, 82, 30, 14, 15, , 
2023/1/14, 76, 32, 20, 10, , 
2023/1/15, 89, 14, 27, 9, , 
2023/1/16, 30, 10, 30, 6, , 
2023/1/17, 34, 30, 28, , , 
2023/1/18, 38, 15, 25, 3, , 
2023/1/19, 38, 14, 22, 3, , 
2023/1/20, 50, 10, 28, , , 
2023/1/21, 30, 24, 17, 9, , 
2023/1/22, 70, 28, 13, 11, , 
2023/1/23, 80, 29, 13, 14, , 
2023/1/24, 70, 30, 12, 17, , 
2023/1/25, 74, 21, 17, 13, , 
2023/1/26, 59, 20, 18, 11, , 
2023/1/27, 59, 26, 16, 17, , 
2023/1/28, 74, 19, 19, 15, , 
2023/1/29, 61, 34, 15, 23, , 
2023/1/30, 89, 30, 15, 22, , 
2023/1/31, 80, 30, 15, 25, , 
2023/2/1, 74, 40, 16, 22, , 
2023/2/2, 91, 38, 13, 22, , 
2023/2/3, 85, 26, 17, 17, , 
2023/2/4, 70, 10, 32, 7, , 
2023/2/5, 25, 13, 28, 15, , 
2023/2/6, 30, 20, 23, 22, , 
2023/2/7, 57, 21, 24, 18, , 
2023/2/8, 55, 25, 19, 24, , 
2023/2/9, 68, 29, 21, 21, , 
2023/2/10, 74, 32, 24, 17, , 
2023/2/11, 87, 45, 21, 17, , 
2023/2/12, 114, 32, 19, 19, , 
2023/2/13, 82, 33, 17, 20, , 
2023/2/14, 82, 44, 17, 26, , 
2023/2/15, 97, 51, 15, 24, , 
2023/2/16, 122, 37, 18, 20, , 
2023/2/17, 93, 30, 19, 17, , 
2023/2/18, 78, 29, 21, 16, , 
2023/2/19, 70, 30, 17, 23, , 
2023/2/20, 70, 29, 19, 18, , 
2023/2/21, 70, 32, 17, 20, , 
2023/2/22, 76, 30, 16, 19, , 
2023/2/23, 70, 33, 22, 15, , 
2023/2/24, 80, 29, 33, 10, , 
2023/2/25, 63, 13, 26, 7, , 
2023/2/26, 34, 7, 28, 10, , 
2023/2/27, 25, 11, 23, 11, , 
2023/2/28, 34, 10, 29, 10, , 
2023/3/1, 34, 10, 26, 10, , 
2023/3/2, 34, 11, 27, 12, , 
2023/3/3, 30, 17, 23, 11, , 
2023/3/4, 55, 26, 23, 15, , 
2023/3/5, 65, 20, 30, 11, , 
2023/3/6, 55, 17, 31, 9, , 
2023/3/7, 46, 12, 33, 7, , 
2023/3/8, 30, 17, 32, 6, , 
2023/3/9, 38, 20, 21, 12, , 
2023/3/10, 46, 26, 17, 15, , 
2023/3/11, 61, 25, 21, 10, , 
2023/3/12, 63, 20, 22, 14, , 
2023/3/13, 50, 19, 30, 9, 1, 
2023/3/14, 50, 15, 26, 9, , 
2023/3/15, 46, 10, 35, 8, 1, 
2023/3/16, 25, 17, 28, 16, 1, 
2023/3/17, 42, 20, 28, 13, 1, 
2023/3/18, 53, 19, 28, 10, 1, 
2023/3/19, 50, 16, 21, 17, , 
2023/3/20, 46, 14, 26, 12, , 
2023/3/21, 42, 20, 23, 17, 1, 
2023/3/22, 55, 20, 25, 14, 1, 
2023/3/23, 55, , 28, 11, , 
2023/3/25, 50, 15, 30, 8, , 
2023/3/26, 38, 13, 28, 12, , 
2023/3/27, 30, 10, 30, 11, , 
2023/3/28, 34, 12, 35, 8, , 
2023/3/29, 30, 17, 31, 10, , 
2023/3/30, 34, 20, 31, 7, , 
2023/3/31, 42, 21, 24, 9, , 
2022/10/1, 25, 12, 17, 9, , 
2022/10/2, 25, 14, 12, 9, , 
2022/10/3, 34, 13, 16, 10, , 
2022/10/4, 25, 17, 16, 11, , 
2022/10/5, 34, 18, 13, 13, , 
2022/10/6, 42, 23, 13, 17, , 
2022/10/7, 53, 20, 17, 11, , 
2022/10/8, 50, 18, 19, 8, , 
2022/10/9, 55, 18, 12, 14, , 
2022/10/10, 42, 17, 13, 11, , 
2022/10/11, 38, 18, 12, 11, , 
2022/10/12, 46, 19, 6, 13, , 
2022/10/13, 55, 19, 11, 12, , 
2022/10/14, 50, 19, 14, 11, , 
2022/10/15, 53, 9, 13, 10, , 
2022/10/16, 21, 18, 11, 15, , 
2022/10/17, 50, 19, 11, 14, , 
2022/10/18, 50, 20, 8, 13, , 
2022/10/19, 53, 20, 13, 15, , 
2022/10/20, 53, 18, 20, 11, , 
2022/10/21, 53, 19, 25, 4, , 
2022/10/22, 46, 20, 19, 6, , 
2022/10/23, 53, 24, 15, 8, , 
2022/10/24, 57, 40, 13, 12, , 
2022/10/25, 70, 62, 7, 14, , 
2022/10/26, 78, 50, 6, 19, , 
2022/10/27, 72, 47, 11, 17, , 
2022/10/28, 70, 28, 15, 12, , 
2022/10/29, 57, 20, 15, 12, , 
2022/10/30, 50, 23, 10, 17, , 
2022/10/31, 55, 24, 12, 16, , 
2022/11/1, 57, 32, 7, 21, , 
2022/11/2, 68, 26, 15, 10, , 
2022/11/3, 68, 19, 19, 6, , 
2022/11/4, 38, 9, 16, 6, , 
2022/11/5, 21, 9, 18, 7, , 
2022/11/6, 25, 17, 7, 15, , 
2022/11/7, 53, 22, 8, 17, , 
2022/11/8, 61, 23, 13, , , 
2022/11/9, 57, 25, 18, 16, , 
2022/11/10, 59, 24, 15, 18, , 
2022/11/11, 57, 23, 15, 14, , 
2022/11/12, 63, 23, 19, 13, , 
2022/11/13, 65, 16, 17, 14, , 
2022/11/14, 53, 20, 17, 12, , 
2022/11/15, 55, 15, 23, 11, , 
2022/11/16, 34, 16, 13, 16, , 
2022/11/17, 50, 17, 19, 13, , 
2022/11/18, 34, 12, 24, 8, , 
2022/11/19, 25, 9, 24, 7, , 
2022/11/20, 21, 13, 21, 11, , 
2022/11/21, 34, 10, 27, 10, , 
2022/11/22, 17, 15, 14, 17, , 
2022/11/23, 38, 26, 14, 18, , 
2022/11/24, 59, 23, 14, 15, , 
2022/11/25, 63, , 30, 8, , 
2022/11/29, 76, 20, 15, 15, , 
2022/11/30, 59, 29, 15, 16, , 
2022/12/1, 74, 28, 17, 14, , 
2022/12/2, 76, 9, 28, 7, , 
2022/12/3, 30, 12, 31, 7, , 
2022/12/4, 34, 27, 26, 11, , 
2022/12/5, 57, 40, 22, 15, , 
2022/12/6, 70, 37, 15, 20, , 
2022/12/7, 68, 29, 19, 12, , 
2022/12/8, 72, 30, 25, 7, , 
2022/12/9, 53, 42, 19, 12, , 
2022/12/10, 59, 29, 15, 16, , 
2022/12/11, 63, 20, 14, 19, , 
2022/12/12, 55, 14, 18, 12, , 
2022/12/13, 53, 15, 13, 13, , 
2022/12/14, 53, 12, 16, 11, , 
2022/12/15, 42, 17, 22, 11, , 
2022/12/16, 38, 18, 17, 12, , 
2022/12/17, 53, 20, 15, 12, , 
2022/12/18, 59, 27, 10, 17, , 
2022/12/19, 70, 30, 10, 19, , 
2022/12/20, 78, 38, 9, 19, , 
2022/12/21, 87, 24, 13, 17, , 
2022/12/22, 70, 31, 11, 19, , 
2022/12/23, 78, 32, 12, 14, , 
2022/12/24, 76, 33, 13, 9, , 
2022/12/25, 89, 21, 16, 7, , 
2022/12/26, 65, 25, 14, 13, , 
2022/12/27, 74, 27, 15, 15, , 
2022/12/28, 70, 26, 18, 12, , 
2022/12/29, 70, 23, 23, 10, , 
2022/12/30, 65, 34, 17, 12, , 
2022/12/31, 78, 47, 8, 13, , 
2023/1/1, 104, 33, 12, 15, , 
2022/7/2, 53, 30, 37, 5, , 
2022/7/3, 68, 33, 37, 5, , 
2022/7/4, 72, 31, 40, 7, , 
2022/7/5, 72, 32, 32, 6, , 
2022/7/6, 70, 25, 34, 5, , 
2022/7/7, 57, 17, 33, 3, , 
2022/7/8, 55, 8, 27, 3, , 
2022/7/9, 25, 10, 29, 2, , 
2022/7/10, 25, 14, 28, 4, , 
2022/7/11, 38, 13, 29, 5, , 
2022/7/12, 34, 15, 26, 5, , 
2022/7/13, 42, 17, 29, 5, , 
2022/7/14, 42, 35, 31, 5, 1, 
2022/7/15, 74, 16, 31, 6, 1, 
2022/7/16, 46, 19, 30, 6, 1, 
2022/7/17, 53, 22, 30, 6, 1, 
2022/7/18, 55, 21, 34, 6, , 
2022/7/19, 57, 21, 40, 4, , 
2022/7/20, 55, 20, 35, 5, , 
2022/7/21, 53, , 32, 5, , 
2022/7/26, 50, 21, 28, 5, , 
2022/7/27, 46, 22, 25, 5, , 
2022/7/28, 42, 10, 26, 6, , 
2022/7/29, 68, 18, 32, 6, , 
2022/7/30, 46, 13, 25, 6, , 
2022/7/31, 42, 15, 34, 4, , 
2022/8/1, 42, 17, 34, 6, , 
2022/8/2, 42, 17, 34, 6, , 
2022/8/3, 46, 17, 37, 6, , 
2022/8/4, 42, , 36, 7, , 
2022/8/9, 53, 16, 28, 7, , 
2022/8/10, 50, 18, 30, 7, , 
2022/8/11, 46, 15, 32, 7, , 
2022/8/12, 42, 10, 34, 5, , 
2022/8/13, 30, 10, 29, 6, , 
2022/8/14, 34, 12, 30, 6, , 
2022/8/15, 38, 18, 36, 4, , 
2022/8/16, 38, 31, 35, 3, , 
2022/8/17, 53, 48, 26, 4, , 
2022/8/18, 72, 14, 30, 4, , 
2022/8/19, 25, 11, 34, 2, , 
2022/8/20, 25, 11, 28, 6, , 
2022/8/21, 30, 11, 30, 5, , 
2022/8/22, 30, 11, 31, 5, , 
2022/8/23, 30, 10, 31, 5, , 
2022/8/24, 30, 12, 32, 5, , 
2022/8/25, 34, 14, 34, 6, , 
2022/8/26, 38, 13, 38, 6, , 
2022/8/27, 34, 11, 34, 5, , 
2022/8/28, 30, 13, 27, 5, , 
2022/8/29, 34, 17, 22, 8, , 
2022/8/30, 42, 15, 27, 6, , 
2022/8/31, 38, 11, 26, 6, , 
2022/9/1, 25, 10, 23, 7, , 
2022/9/2, 25, 12, 22, 7, , 
2022/9/3, 25, 14, 29, 5, , 
2022/9/4, 30, 16, 19, 7, , 
2022/9/5, 38, 18, 23, 9, , 
2022/9/6, 42, 19, 30, 8, , 
2022/9/7, 38, 18, 26, 6, , 
2022/9/8, 38, 16, 24, 4, , 
2022/9/9, 30, 14, 26, 6, , 
2022/9/10, 25, 14, 26, 4, , 
2022/9/11, 25, 18, 26, 5, , 
2022/9/12, 30, 15, 25, 8, , 
2022/9/13, 34, 16, 28, 8, , 
2022/9/14, 34, 14, 30, 6, , 
2022/9/15, 34, , 27, 4, , 
2022/9/21, 21, 13, 23, 10, , 
2022/9/22, 21, 13, 23, 11, , 
2022/9/23, 25, 11, 24, 11, , 
2022/9/24, 25, 5, 32, 6, , 
2022/9/25, 13, 6, 32, , , 
2022/9/26, 17, 16, 22, 9, , 
2022/9/27, 17, 16, 24, 7, , 
2022/9/28, 21, 12, 21, 6, , 
2022/9/29, 21, 8, 22, 5, , 
2022/9/30, 17, 14, 26, 5, , 
2022/4/1, 25, 10, 29, 3, 1, 
2022/4/2, 17, 7, 26, 5, 1, 
2022/4/3, 17, 13, 22, 7, 1, 
2022/4/4, 34, 13, 19, 10, 1, 
2022/4/5, 34, 20, 17, 13, 1, 
2022/4/6, 53, 14, 22, 7, 1, 
2022/4/7, 42, 20, 22, 5, 1, 
2022/4/8, 38, 21, 28, 2, 1, 
2022/4/9, 30, 8, 28, 4, 1, 
2022/4/10, 17, 13, 22, 9, 1, 
2022/4/11, 34, 19, 22, 11, 1, 
2022/4/12, 50, 21, 21, 14, 1, 
2022/4/13, 53, 25, 22, 16, 1, 
2022/4/14, 55, 25, 24, 14, 1, 
2022/4/15, 59, 16, 30, 6, 1, 
2022/4/16, 46, 15, 31, 1, 1, 
2022/4/17, 34, 10, 33, 2, 1, 
2022/4/18, 30, 15, 27, 6, 1, 
2022/4/19, 34, 17, 30, 5, 1, 
2022/4/20, 34, 25, 25, 5, 1, 
2022/4/21, 50, 9, 29, 4, 1, 
2022/4/22, 17, 10, 26, 3, 2, 
2022/4/23, 21, 12, 30, 2, 2, 
2022/4/24, 17, 14, 27, 4, 2, 
2022/4/25, 25, 12, 22, 7, 1, 
2022/4/26, 30, 11, 19, 9, 1, 
2022/4/27, 25, 11, 28, 6, 1, 
2022/4/28, 21, 20, 28, 10, 1, 
2022/4/29, 50, 19, 33, 6, 1, 
2022/4/30, 50, , 28, 7, 1, 
2022/5/2, 38, 16, 25, 7, 1, 
2022/5/3, 42, 17, 22, , 1, 
2022/5/4, 42, 20, 13, 11, 1, 
2022/5/5, 53, 30, 22, 7, 1, 
2022/5/6, 55, 15, 19, 11, 1, 
2022/5/7, 34, 16, 23, 8, 1, 
2022/5/8, 34, 16, 25, 8, 1, 
2022/5/9, 34, 18, 22, 8, 1, 
2022/5/10, 38, 20, 24, 10, 1, 
2022/5/12, 38, , 23, 10, 1, 
2022/5/14, 42, 20, 28, 6, 1, 
2022/5/15, 38, 21, 24, 9, 1, 
2022/5/16, 42, 21, 24, 11, 2, 
2022/5/17, 42, 20, 29, 9, 1, 
2022/5/18, 38, 18, 29, 10, 2, 
2022/5/19, 34, 18, 32, 9, 2, 
2022/5/20, 34, 17, 32, 7, 1, 
2022/5/21, 38, 18, 27, 6, 1, 
2022/5/22, 38, 19, 26, 9, 2, 
2022/5/23, 38, 22, 32, 6, , 
2022/5/24, 46, 28, 31, 10, , 
2022/5/25, 50, 32, 27, 15, , 
2022/5/26, 57, 41, 30, 9, , 
2022/5/27, 63, 30, 24, 9, , 
2022/5/28, 50, 20, 26, , , 
2022/5/29, 42, 20, 29, 3, , 
2022/5/30, 38, 25, 32, 2, , 
2022/5/31, 42, 28, 24, 7, , 
2022/6/1, 50, 22, 24, 7, , 
2022/6/2, 46, 24, 28, 9, , 
2022/6/3, 53, 32, 29, 8, , 
2022/6/4, 61, 30, 28, 7, , 
2022/6/5, 61, 23, 28, 6, , 
2022/6/6, 46, 21, 26, 6, , 
2022/6/7, 38, 20, 27, 5, , 
2022/6/8, 38, 14, 23, 5, , 
2022/6/9, 25, 9, 28, 2, , 
2022/6/10, 25, 11, 32, 2, , 
2022/6/11, 34, 11, 34, 3, , 
2022/6/12, 38, 17, 37, 7, , 
2022/6/13, 46, 19, 33, 8, , 
2022/6/14, 42, 20, 34, 6, , 
2022/6/15, 50, 18, 32, 6, , 
2022/6/16, 42, 22, 28, 7, , 
2022/6/17, 50, 19, 32, 4, , 
2022/6/18, 50, 14, 38, 3, , 
2022/6/19, 50, 18, 33, 8, , 
2022/6/20, 42, 19, 30, 6, , 
2022/6/21, 50, 27, 32, 5, , 
2022/6/22, 63, 32, 28, 7, , 
2022/6/23, 61, 32, 20, 6, , 
