# Sensor Calle Hernando de Zafra, Centro, Spain (Citizen Science project sensor.community/47617)
# https://aqicn.org/station/@128242/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2021-05-09T00:00:00.000Z,0.2,5.6,2,1.25,2.58,1.091,103
2021-05-10T00:00:00.000Z,0.55,3.15,1.32,0.98,1.79,0.575,100
2021-05-11T00:00:00.000Z,0.63,10.85,1.12,0.9,1.4,1.044,96
2021-05-12T00:00:00.000Z,0.5,3.45,1.55,1.12,1.8,0.537,92
2021-05-13T00:00:00.000Z,0.4,3.8,1.59,0.93,2.38,0.87,102
2021-05-14T00:00:00.000Z,0.7,3.88,1.65,1.3,2.22,0.789,93
2021-05-15T00:00:00.000Z,1.3,8.75,2.25,1.8,3.03,1.494,100
2021-05-16T00:00:00.000Z,0.5,8.13,1.6,1.08,2.5,1.286,103
2021-05-17T00:00:00.000Z,0.5,7.5,2.02,1.4,3,1.693,91
2021-05-18T00:00:00.000Z,3.67,13.4,6.28,5.45,7.82,2.43,85
2021-05-19T00:00:00.000Z,1.63,17,6.09,4.23,10.59,4.221,100
2021-05-20T00:00:00.000Z,2.45,13.27,4.99,3.75,8.4,3.066,108
2021-05-21T00:00:00.000Z,2.04,6.63,3.68,2.94,4.24,1.008,100
2021-05-22T00:00:00.000Z,0.8,14.2,2.25,1.65,3.22,2.444,90
2021-05-23T00:00:00.000Z,1.27,16.23,5.15,3.49,9.93,4.303,109
2021-05-24T00:00:00.000Z,0.55,3.75,1.12,0.9,1.39,0.524,101
2021-05-25T00:00:00.000Z,0.6,10.19,1.3,0.98,1.69,0.952,113
2021-05-26T00:00:00.000Z,1.45,5.95,3.1,2.62,3.59,0.837,109
2021-05-27T00:00:00.000Z,2.33,9.9,3.85,3.2,4.57,1.608,107
2021-05-28T00:00:00.000Z,0.95,10.4,2.46,1.8,4.95,2.081,110
2021-05-29T00:00:00.000Z,1.5,10.7,2.8,2.04,3.42,1.141,97
2021-05-30T00:00:00.000Z,1.42,4.63,3.16,2.27,3.58,0.802,114
2021-05-31T00:00:00.000Z,1.33,11.5,2.6,2.02,3.17,1.174,100
2021-06-01T00:00:00.000Z,1.95,6.4,3.25,2.9,3.85,0.935,118
2021-06-02T00:00:00.000Z,1.92,6.05,3.88,2.88,4.8,1.072,109
2021-06-03T00:00:00.000Z,4.13,13.1,7.63,5.97,8.74,1.858,104
2021-06-04T00:00:00.000Z,5.13,15.73,10.72,8.78,12.59,2.587,112
2021-06-05T00:00:00.000Z,2.2,16.73,6.24,5,10.4,3.552,110
2021-06-06T00:00:00.000Z,1.2,14.88,3.95,2.25,5.3,3.075,128
2021-06-07T00:00:00.000Z,1.2,6.03,3.08,2.65,3.71,0.864,180
2021-06-08T00:00:00.000Z,1.17,4,1.9,1.67,2.4,0.542,146
2021-06-09T00:00:00.000Z,0.9,5.13,1.94,1.52,2.63,0.917,154
2021-06-10T00:00:00.000Z,1.02,5.15,2.2,1.83,2.7,0.888,118
2021-06-11T00:00:00.000Z,1.58,6.9,2.4,2.1,2.97,0.905,122
2021-06-12T00:00:00.000Z,1.98,6.07,3.28,2.79,3.84,0.85,120
2021-06-13T00:00:00.000Z,2.95,7.13,4.15,3.79,5.18,1.065,117
2021-06-14T00:00:00.000Z,1.75,64.27,3.1,2.65,4.15,5.793,130
2021-06-15T00:00:00.000Z,1.48,5.65,2.78,2.17,3.15,0.861,134
2021-06-16T00:00:00.000Z,1.7,5.8,3.38,2.77,3.88,0.823,118
2021-06-17T00:00:00.000Z,1.23,5.25,2.58,1.73,3.53,0.948,151
2021-06-18T00:00:00.000Z,0.4,3.17,1.4,1.1,1.85,0.565,142
2021-06-19T00:00:00.000Z,0.77,3.47,1.63,1.35,2.15,0.63,167
2021-06-20T00:00:00.000Z,0.4,4.25,1.75,1.41,2.31,0.682,176
2021-06-21T00:00:00.000Z,0.2,4.13,1.05,0.6,1.88,1.004,166
2021-06-22T00:00:00.000Z,0.6,41.72,1.5,1.09,2,4.53,149
2021-06-23T00:00:00.000Z,0.88,6.15,2.47,1.9,3.38,1.065,170
2021-06-24T00:00:00.000Z,1.23,5.68,2.58,2,3.58,1.037,159
2021-06-25T00:00:00.000Z,1.12,3.9,1.98,1.7,2.27,0.468,175
2021-06-26T00:00:00.000Z,0.65,22.52,1.77,1.19,2.29,1.968,181
2021-06-27T00:00:00.000Z,0.3,18.39,1.23,0.73,3.97,2.33,122
2021-06-29T00:00:00.000Z,2.67,7.93,5.79,5.07,6.43,1.059,34
2021-06-30T00:00:00.000Z,2.2,10.77,6,4.15,7.47,2.08,173
2021-07-01T00:00:00.000Z,2.13,10.63,5.68,3.55,7.65,2.178,157
2021-07-02T00:00:00.000Z,2.33,16.82,5.85,4.32,6.82,2.553,149
2021-07-03T00:00:00.000Z,0.4,6.9,2.6,2,3.8,1.519,191
2021-07-04T00:00:00.000Z,0.3,1.8,0.88,0.68,1.05,0.303,190
2021-07-05T00:00:00.000Z,0.6,7.43,1.89,1.23,4.13,1.755,158
2021-07-06T00:00:00.000Z,0.2,4.4,1.38,1.04,1.89,0.846,177
2021-07-07T00:00:00.000Z,0.3,4.18,1.3,0.93,2.33,0.882,167
2021-07-08T00:00:00.000Z,0.82,15.13,4.18,2.42,6.05,3.176,170
2021-07-09T00:00:00.000Z,2.7,6.53,4.18,3.6,4.63,0.747,191
2021-07-10T00:00:00.000Z,1.25,5.13,2.42,1.9,3.32,0.88,189
2021-07-11T00:00:00.000Z,2.27,12.4,4.98,3.8,9.73,3.116,202
2021-07-12T00:00:00.000Z,0.47,14.27,2.24,1.45,9.3,4.03,162
2021-07-13T00:00:00.000Z,0.85,6.72,2.72,1.3,4.88,1.784,151
2021-07-14T00:00:00.000Z,3.05,6.45,4.68,4.13,5.28,0.736,162
2021-07-15T00:00:00.000Z,1.43,5.25,2.72,2.2,3.53,0.858,186
2021-07-16T00:00:00.000Z,1.48,5.03,2.29,2.04,2.7,0.583,168
2021-07-17T00:00:00.000Z,1.27,7.9,2.39,2.02,2.95,1.075,186
2021-07-18T00:00:00.000Z,1.7,7.75,4.15,2.62,4.86,1.341,173
2021-07-19T00:00:00.000Z,3,11.65,4.9,3.89,8.06,2.378,156
2021-07-20T00:00:00.000Z,3.2,17.23,5.14,4.13,6.18,2.787,170
2021-07-21T00:00:00.000Z,3.1,23.25,5.56,4.62,6.44,1.869,176
2021-07-22T00:00:00.000Z,2.29,6.35,3.67,3,4.43,0.908,153
2021-07-23T00:00:00.000Z,3.28,14.98,6.67,4.65,8.18,2.181,174
2021-07-24T00:00:00.000Z,1.8,15.63,3.9,3.17,4.83,2.211,174
2021-07-25T00:00:00.000Z,0.75,4.57,2.67,1.6,3.26,0.919,181
2021-07-26T00:00:00.000Z,0.6,7.38,1.75,1.1,4.5,2.08,187
2021-07-27T00:00:00.000Z,3.05,8.02,4.84,4.3,5.35,0.827,195
2021-07-28T00:00:00.000Z,2.58,7.9,4.47,3.96,5.21,1.012,196
2021-07-29T00:00:00.000Z,3.75,9.05,6.55,5.4,7.3,1.139,181
2021-07-30T00:00:00.000Z,3.6,19.39,7.05,5.55,8.86,4.05,157
2021-07-31T00:00:00.000Z,0.5,15.2,2,1.1,2.75,2.385,163
2021-08-01T00:00:00.000Z,1.75,9.35,3.35,2.29,4.92,1.975,157
2021-08-02T00:00:00.000Z,2.83,7.22,4.78,4.13,5.45,0.92,155
2021-08-03T00:00:00.000Z,2.1,5.78,3.97,3.38,4.57,0.826,161
2021-08-04T00:00:00.000Z,1.48,8.98,4.43,3.89,5.28,1.222,144
2021-08-05T00:00:00.000Z,1.8,8.52,3.29,2.5,4.72,1.494,160
2021-08-06T00:00:00.000Z,1.4,7.5,3.97,2.35,4.79,1.455,185
2021-08-07T00:00:00.000Z,0.75,3.2,1.88,1.4,2.25,0.586,177
2021-08-08T00:00:00.000Z,0.7,5.45,3.36,2.1,4.05,1.221,166
2021-08-09T00:00:00.000Z,3.3,8.44,4.8,4.13,6.02,1.211,145
2021-08-10T00:00:00.000Z,2.1,5.55,3.58,2.9,4.09,0.778,175
2021-08-11T00:00:00.000Z,3.72,10.38,5.38,4.69,6.06,1.099,149
2021-08-12T00:00:00.000Z,4.43,9.98,6.82,5.88,7.72,1.187,162
2021-08-13T00:00:00.000Z,4.2,31,7.68,6.88,9.4,6.245,279
2021-08-14T00:00:00.000Z,9.77,45.55,21,13.19,27.47,8.45,237
2021-08-15T00:00:00.000Z,8.25,35.15,21.92,15.88,25.2,6.437,237
2021-08-16T00:00:00.000Z,4.13,33.58,12.34,8.26,22.68,8.2,268
2021-08-17T00:00:00.000Z,5.78,25.95,11.18,7.65,13.07,4.083,271
2021-08-18T00:00:00.000Z,5.5,11.18,7.18,6.52,7.95,1,241
2021-08-19T00:00:00.000Z,4.28,31.08,5.97,5.43,6.49,1.978,272
2021-08-20T00:00:00.000Z,4.05,8.85,5.8,5.05,6.53,0.948,258
2021-08-21T00:00:00.000Z,3.78,10.68,6.6,5.5,7.63,1.431,273
2021-08-22T00:00:00.000Z,4.28,11.8,6.82,6.15,7.68,1.174,263
2021-08-23T00:00:00.000Z,4.25,10.18,7.92,5.78,8.73,1.617,278
2021-08-24T00:00:00.000Z,4.32,260.89,7.4,6.25,9.84,15.532,269
2021-08-25T00:00:00.000Z,2.8,12.27,4.55,3.9,6.8,1.668,274
2021-08-26T00:00:00.000Z,2.27,6.03,3.78,3.2,4.22,0.759,214
2021-08-27T00:00:00.000Z,2.4,11.13,4.79,3.53,7,2.05,226
2021-08-28T00:00:00.000Z,0.77,12.27,5.57,2.46,8.13,3.074,205
2021-08-29T00:00:00.000Z,0.8,3.88,1.64,1.23,2.4,0.726,220
2021-08-30T00:00:00.000Z,1.1,172.27,2.38,1.83,3.33,10.87,266
2021-08-31T00:00:00.000Z,2.08,7.57,4.07,3.4,4.76,0.945,272
2021-09-01T00:00:00.000Z,1.7,6.07,3.74,3.17,4.38,0.913,234
2021-09-02T00:00:00.000Z,1.25,6.73,3.91,2.88,4.8,1.235,270
2021-09-03T00:00:00.000Z,0.5,4.07,2.17,1.58,2.74,0.781,272
2021-09-04T00:00:00.000Z,0.93,3.75,1.63,1.4,1.97,0.504,277
2021-09-05T00:00:00.000Z,1.17,10.18,3.51,2.1,4.76,2.127,268
2021-09-06T00:00:00.000Z,3.33,16.13,5.73,4.95,8.32,2.013,262
2021-09-07T00:00:00.000Z,1.8,6.53,3.15,2.7,3.92,0.974,235
2021-09-08T00:00:00.000Z,0.4,7.43,1.1,0.75,2.45,1.002,282
2021-09-09T00:00:00.000Z,0.55,3.45,1.33,1,1.88,0.589,247
2021-09-10T00:00:00.000Z,0.73,11.82,3.47,2.25,8.07,3.194,276
2021-09-11T00:00:00.000Z,1.4,8.38,3.7,2.85,4.88,1.532,280
2021-09-12T00:00:00.000Z,1.55,6.32,2.67,2.21,3.28,0.924,281
2021-09-13T00:00:00.000Z,1.9,9.6,4.07,3.4,4.84,1.194,266
2021-09-14T00:00:00.000Z,3.3,6.68,4.68,4.22,5.28,0.738,256
2021-09-15T00:00:00.000Z,0.45,4.38,2.04,1.4,2.65,0.796,279
2021-09-16T00:00:00.000Z,0.6,5.85,1.48,1.1,1.9,0.972,279
2021-09-17T00:00:00.000Z,0.85,19.88,3.14,2.02,6.14,4.939,276
2021-09-18T00:00:00.000Z,1.05,26.02,6.47,3.79,14.86,6.65,281
2021-09-19T00:00:00.000Z,1.1,80.67,2.97,1.92,4.59,5.228,280
2021-09-20T00:00:00.000Z,2.33,7.4,4.3,3.33,5.09,1.028,279
2021-09-21T00:00:00.000Z,1.73,5.97,3.22,2.85,3.78,0.75,258
2021-09-22T00:00:00.000Z,1.05,4.59,2.63,1.95,3.35,0.831,280
2021-09-23T00:00:00.000Z,1.35,8.19,4.57,2.72,5.54,1.654,281
2021-09-24T00:00:00.000Z,4.93,21.1,7.67,6.87,11.62,3.434,276
2021-09-25T00:00:00.000Z,1.52,11.85,3.83,2.47,5.57,2.156,279
2021-09-26T00:00:00.000Z,1.2,5.68,2.7,2.25,3.22,0.703,279
2021-09-27T00:00:00.000Z,2.08,19.6,4.47,3.1,5.8,2.516,270
2021-09-28T00:00:00.000Z,5.22,24.95,11.18,8.9,15.35,5.418,278
2021-09-29T00:00:00.000Z,9.27,37.95,24.08,18.18,27.28,6.668,277
2021-09-30T00:00:00.000Z,8.4,33.36,20.65,11.81,24.17,6.858,277
2021-10-01T00:00:00.000Z,2.1,34,14.92,7.07,24.67,9.829,274
2021-10-02T00:00:00.000Z,6.78,30.48,16.63,13.13,18.77,4.43,278
2021-10-03T00:00:00.000Z,0.2,28.25,1.48,0.73,21.31,10.59,281
2021-10-04T00:00:00.000Z,0.38,7.57,1.4,0.9,1.77,0.824,278
2021-10-05T00:00:00.000Z,0.45,5.35,1.2,0.9,1.65,0.684,235
2021-10-06T00:00:00.000Z,0.2,4.65,1.3,0.98,1.8,0.838,280
2021-10-07T00:00:00.000Z,0.5,43.13,1.5,1.07,2.19,2.658,281
2021-10-08T00:00:00.000Z,0.4,6.88,1.3,0.93,2.08,1.612,276
2021-10-09T00:00:00.000Z,1.45,5.35,2.15,1.88,2.63,0.632,280
2021-10-10T00:00:00.000Z,0.9,5.3,1.9,1.6,2.29,0.564,280
2021-10-11T00:00:00.000Z,1.12,8.5,2.54,2,3.21,1.247,281
2021-10-12T00:00:00.000Z,1.9,10.8,3.8,2.97,4.78,1.179,279
2021-10-13T00:00:00.000Z,1.48,4.84,3.05,2.29,3.65,0.796,278
2021-10-14T00:00:00.000Z,1.75,8.44,3.25,2.62,3.7,0.786,276
2021-10-15T00:00:00.000Z,1.4,7.9,2.9,2.29,3.57,1.022,280
2021-10-16T00:00:00.000Z,1.8,12.43,3.9,2.8,6,2.734,278
2021-10-17T00:00:00.000Z,3.4,10.73,5.75,4.8,7.2,1.736,281
2021-10-18T00:00:00.000Z,2.42,7.93,4.78,3.95,5.82,1.286,282
2021-10-19T00:00:00.000Z,2.45,7,4.57,4,5.09,0.871,283
2021-10-20T00:00:00.000Z,1.5,6.1,3.01,2.38,3.67,0.908,278
2021-10-21T00:00:00.000Z,1.4,10.45,4.22,2.75,4.97,1.645,275
2021-10-22T00:00:00.000Z,1.14,7.47,2.58,1.98,3.28,0.962,280
2021-10-23T00:00:00.000Z,0.7,5.85,1.5,1.1,1.98,0.712,281
2021-10-24T00:00:00.000Z,0.9,5.15,1.85,1.52,2.38,0.72,280
2021-10-25T00:00:00.000Z,0.75,5.28,1.9,1.5,2.52,0.725,278
2021-10-26T00:00:00.000Z,0.8,10.05,2.08,1.58,3.13,1.82,274
2021-10-27T00:00:00.000Z,1,6.03,2.95,2.22,3.47,0.904,274
2021-10-28T00:00:00.000Z,0.77,4.82,2.13,1.5,2.7,0.772,273
2021-10-29T00:00:00.000Z,0.82,6.8,3.05,1.5,4.71,1.648,277
2021-10-30T00:00:00.000Z,2.15,10.1,4.01,3.47,4.62,0.972,280
2021-10-31T00:00:00.000Z,1.17,12.43,4.34,3.38,5.38,1.572,275
2021-11-01T00:00:00.000Z,0.2,5.8,2,0.92,3.71,1.586,272
2021-11-02T00:00:00.000Z,0.13,2.02,0.7,0.5,0.9,0.362,269
2021-11-03T00:00:00.000Z,0.2,3.72,0.7,0.5,1,0.387,280
2021-11-04T00:00:00.000Z,0.3,42.58,1.4,0.9,2,2.759,277
2021-11-05T00:00:00.000Z,0.15,2.95,0.75,0.6,1.27,0.557,278
2021-11-06T00:00:00.000Z,0.1,4.78,0.95,0.5,2.4,1.218,278
2021-11-07T00:00:00.000Z,0.52,6.15,1.45,1,2.13,1.095,273
2021-11-08T00:00:00.000Z,0.45,4.43,1.58,0.9,2.31,0.895,237
2021-11-09T00:00:00.000Z,0.8,8.73,1.99,1.5,3,1.203,270
2021-11-10T00:00:00.000Z,0.5,4.68,1.67,1.29,2.49,0.91,269
2021-11-11T00:00:00.000Z,1.65,11.43,3.13,2.5,4.24,1.798,273
2021-11-12T00:00:00.000Z,1.92,7.7,2.97,2.54,3.55,1.173,254
2021-11-13T00:00:00.000Z,1.25,16.57,2.54,2,3.35,2.003,278
2021-11-14T00:00:00.000Z,1.3,86.65,2.49,2.13,3.32,5.493,280
2021-11-15T00:00:00.000Z,0.3,5.03,2.2,1.7,2.85,1.006,276
2021-11-16T00:00:00.000Z,0.5,3.88,1.25,1,1.67,0.685,275
2021-11-17T00:00:00.000Z,0.6,5.25,2.02,1.42,2.82,0.948,213
2021-11-18T00:00:00.000Z,1.85,8.57,4.9,2.95,5.9,1.62,272
2021-11-19T00:00:00.000Z,2.72,13,5.09,4.18,6.28,1.604,266
2021-11-20T00:00:00.000Z,1.77,8.1,4.15,3.3,4.93,1.212,274
2021-11-21T00:00:00.000Z,0.6,6.88,2.58,1.94,3.33,1.114,277
2021-11-22T00:00:00.000Z,0.98,6.5,2.46,1.67,3.83,1.402,280
2021-11-23T00:00:00.000Z,0.4,2.9,1.3,1.05,1.5,0.372,281
2021-11-24T00:00:00.000Z,0.4,4.59,1.35,1.1,1.83,0.813,282
2021-11-25T00:00:00.000Z,0.88,7.82,2.06,1.75,2.37,0.629,281
2021-11-26T00:00:00.000Z,0.6,7.88,2.67,1.58,4.04,1.5,281
2021-11-27T00:00:00.000Z,0.4,4.32,1.3,0.93,2.02,0.804,274
2021-11-28T00:00:00.000Z,0.63,4.13,1.33,1.08,1.8,0.619,279
2021-11-29T00:00:00.000Z,0.2,2.13,0.93,0.65,1.25,0.418,278
2021-11-30T00:00:00.000Z,0.56,8.38,2.12,1.38,3.07,1.58,276
2021-12-01T00:00:00.000Z,1.17,6.15,2.02,1.73,2.82,1.016,277
2021-12-02T00:00:00.000Z,0.2,3.22,1.14,0.8,1.45,0.496,276
2021-12-03T00:00:00.000Z,0.2,2.22,0.68,0.5,1.08,0.409,121
2021-12-04T00:00:00.000Z,0.2,4.13,1.14,0.88,1.4,0.562,268
2021-12-05T00:00:00.000Z,0.3,3.67,1.4,0.9,1.8,0.589,277
2021-12-06T00:00:00.000Z,0.6,4.63,1.55,1.29,2.1,0.713,276
2021-12-07T00:00:00.000Z,0.45,12.68,1.58,1.14,2.15,1.5,278
2021-12-08T00:00:00.000Z,0.1,2.88,1.15,0.9,1.52,0.515,278
2021-12-09T00:00:00.000Z,0.38,3.9,1.4,1.1,1.65,0.499,280
2021-12-10T00:00:00.000Z,0.32,4.28,1,0.73,1.27,0.47,272
2021-12-11T00:00:00.000Z,0.3,10.55,1.7,0.9,3.6,2.103,274
2021-12-12T00:00:00.000Z,0.6,6.23,1.52,1.2,2.38,0.93,264
2021-12-13T00:00:00.000Z,0.47,6.65,1.62,1.1,3.63,1.707,262
2021-12-14T00:00:00.000Z,1.2,6.78,2.78,2.12,3.78,1.134,269
2021-12-15T00:00:00.000Z,0.98,5.7,1.88,1.6,2.35,0.617,277
2021-12-16T00:00:00.000Z,1.2,9.13,3.15,2.02,4.29,1.719,272
2021-12-17T00:00:00.000Z,1.14,9.07,2.85,2.29,3.4,0.965,277
2021-12-18T00:00:00.000Z,1.38,6.53,2.71,2.25,3.72,1.051,278
2021-12-19T00:00:00.000Z,2.13,13.2,3.95,3.48,4.59,1.192,277
2021-12-20T00:00:00.000Z,1.8,13.98,3.28,2.63,5.47,2.019,275
2021-12-21T00:00:00.000Z,2.83,26.42,6.46,4.59,9.38,4.222,282
2021-12-22T00:00:00.000Z,2.17,14.57,5.95,4.57,8.16,2.528,233
2021-12-23T00:00:00.000Z,2.8,30.38,11.15,5.72,13.82,5.882,266
2021-12-24T00:00:00.000Z,0.73,79.84,8.75,6.54,10.85,9.409,281
2021-12-25T00:00:00.000Z,1.35,17.52,6.49,4.07,10.6,3.643,266
2021-12-26T00:00:00.000Z,0.35,13.57,2.39,1.09,6.43,3.315,280
2021-12-27T00:00:00.000Z,0.15,8.44,0.7,0.45,2.58,1.995,282
2021-12-28T00:00:00.000Z,0.2,3.38,0.8,0.5,1.25,0.641,278
2021-12-29T00:00:00.000Z,0.9,8.18,2.42,1.85,3.55,1.702,278
2021-12-30T00:00:00.000Z,1.38,35.45,4.9,2.42,15.1,8.702,275
2021-12-31T00:00:00.000Z,6.18,66.59,23.58,18.88,31.67,13.238,279
2022-01-01T00:00:00.000Z,11.9,60.85,24.95,20.07,33.47,10.641,279
2022-01-02T00:00:00.000Z,6.1,47.47,26.62,20.65,33.7,10.12,278
2022-01-03T00:00:00.000Z,14.98,49.45,31.53,26.05,36.08,7.047,282
2022-01-04T00:00:00.000Z,0.3,44.75,24.85,0.93,30.48,14.872,282
2022-01-05T00:00:00.000Z,0.38,5.3,0.98,0.7,1.46,1.014,281
2022-01-06T00:00:00.000Z,0.22,4.09,1.42,1.1,1.92,0.673,282
2022-01-07T00:00:00.000Z,0.4,15.57,1.88,1.38,3,2.052,281
2022-01-08T00:00:00.000Z,0.6,8.32,1.98,1.5,2.85,1.332,279
2022-01-09T00:00:00.000Z,0.5,3.3,1.33,1.05,1.73,0.493,283
2022-01-10T00:00:00.000Z,0.6,6.18,1.85,1.4,3.62,1.291,289
2022-01-11T00:00:00.000Z,0.4,6.68,2.27,1.14,3.28,1.441,279
2022-01-12T00:00:00.000Z,0.9,8.15,1.95,1.6,2.38,0.707,279
2022-01-13T00:00:00.000Z,0.7,4.32,2.02,1.42,2.5,0.736,279
2022-01-14T00:00:00.000Z,0.73,4.53,2.1,1.7,2.63,0.683,271
2022-01-15T00:00:00.000Z,1.2,14.07,2.67,2.06,4.65,2.313,281
2022-01-16T00:00:00.000Z,1.48,9.1,3.65,2.89,5.65,1.725,276
2022-01-17T00:00:00.000Z,1.75,9.68,4.09,3.13,5.22,1.506,279
2022-01-18T00:00:00.000Z,1.38,9.25,4.01,2.47,5.55,1.734,278
2022-01-19T00:00:00.000Z,0.88,7.5,2.7,2.17,3.67,1.292,277
2022-01-20T00:00:00.000Z,1.1,10.1,3.21,2.47,4.13,1.207,274
2022-01-21T00:00:00.000Z,1.3,6.72,2.95,2.38,4.05,1.085,265
2022-01-22T00:00:00.000Z,1,13.52,2.4,1.77,2.95,1.097,275
2022-01-23T00:00:00.000Z,1,5.32,1.92,1.67,2.35,0.581,274
2022-01-24T00:00:00.000Z,0.7,3.85,1.67,1.33,2.13,0.589,278
2022-01-25T00:00:00.000Z,0.82,9.68,3,2,4.9,1.906,275
2022-01-26T00:00:00.000Z,2.75,9.15,4.88,4.13,5.65,1.057,275
2022-01-27T00:00:00.000Z,2.17,7,3.85,3.33,4.5,0.852,278
2022-01-28T00:00:00.000Z,1.14,9.48,3.65,2.7,5.46,1.904,280
2022-01-29T00:00:00.000Z,1,7.15,2.27,1.79,3.49,1.423,277
2022-01-30T00:00:00.000Z,0.7,9.35,1.77,1.3,2.97,1.401,275
2022-01-31T00:00:00.000Z,0.65,10.27,4,1.73,6.01,2.567,281
2022-02-01T00:00:00.000Z,1.5,6.68,3.1,2.4,3.78,0.896,262
2022-02-02T00:00:00.000Z,0.6,6.63,1.92,1.5,2.71,1.183,272
2022-02-03T00:00:00.000Z,0.3,12.18,2,1.05,4,2.163,268
2022-02-04T00:00:00.000Z,1.8,7.05,3.78,3.3,4.7,1.072,271
2022-02-05T00:00:00.000Z,3.85,15.35,6.27,5.52,7.5,2.165,272
2022-02-06T00:00:00.000Z,2.13,8.57,5.17,3.46,6.19,1.609,276
2022-02-07T00:00:00.000Z,1.4,8.43,3.5,2.75,4.7,1.445,278
2022-02-08T00:00:00.000Z,1.95,8.5,3.4,2.9,4.34,1.246,271
2022-02-09T00:00:00.000Z,1.52,13.35,2.92,2.42,3.45,1.022,273
2022-02-10T00:00:00.000Z,1.9,11.18,3.38,3.03,4.47,1.778,270
2022-02-11T00:00:00.000Z,2.29,12.02,6,4.18,7.68,2.243,271
2022-02-12T00:00:00.000Z,2.58,19.38,5.78,4.84,8.5,3.599,281
2022-02-13T00:00:00.000Z,2.9,15.6,8.13,5.8,10.7,3.121,283
2022-02-14T00:00:00.000Z,0.4,13.43,1.55,1.09,3.34,3.585,281
2022-02-15T00:00:00.000Z,0.6,4.15,1.66,1.3,2.19,0.689,284
2022-02-16T00:00:00.000Z,0.8,4.55,2.1,1.67,2.6,0.774,277
2022-02-17T00:00:00.000Z,1.1,9.73,3.05,2.2,3.97,1.235,279
2022-02-18T00:00:00.000Z,1,14.38,2.54,1.83,3.45,2.198,279
2022-02-19T00:00:00.000Z,1.92,12.88,5.3,4.15,6.65,1.689,279
2022-02-20T00:00:00.000Z,2.83,10.93,4.55,4.09,5.24,0.956,277
2022-02-21T00:00:00.000Z,1.58,7.15,3.58,2.92,4.28,1.02,281
2022-02-22T00:00:00.000Z,1.02,8.93,2.15,1.65,2.85,1.255,282
2022-02-23T00:00:00.000Z,1.2,6.3,2.62,1.98,3.42,1.04,280
2022-02-24T00:00:00.000Z,1.1,14.65,4.13,2.08,5.81,2.921,277
2022-02-25T00:00:00.000Z,3.6,17.8,6.18,5.45,7.43,2.425,282
2022-02-26T00:00:00.000Z,3.08,13.1,5.88,4.67,6.81,1.591,284
2022-02-27T00:00:00.000Z,2.63,7.47,4.45,3.85,5.03,0.846,279
2022-02-28T00:00:00.000Z,0.9,4.53,2.44,2.02,2.95,0.695,282
2022-03-01T00:00:00.000Z,0.68,4.68,1.77,1.42,2.17,0.616,281
2022-03-02T00:00:00.000Z,0.85,7.3,2.27,1.75,3.22,1.334,283
2022-03-03T00:00:00.000Z,0.43,3.65,1.62,1.1,2.25,0.726,280
2022-03-04T00:00:00.000Z,0.3,3.95,0.8,0.65,1.05,0.398,233
2022-03-17T00:00:00.000Z,3.8,8.68,6.18,5.3,6.85,1.047,50
2022-03-18T00:00:00.000Z,1,58.63,3.92,3.35,5.25,3.77,274
2022-03-19T00:00:00.000Z,2.8,735.22,4.53,3.95,5.32,87.003,279
2022-03-20T00:00:00.000Z,6.72,557.63,9.41,8.48,10.55,60.53,282
2022-03-21T00:00:00.000Z,0.98,312.25,3.21,2.37,5.75,31.257,268
2022-03-22T00:00:00.000Z,2.1,20.55,5.15,3.8,7.5,2.643,281
2022-03-23T00:00:00.000Z,2.42,26.27,6.79,5.07,9.41,4.078,280
2022-03-24T00:00:00.000Z,3.72,76.81,19.77,13.38,40.83,17.982,266
2022-03-25T00:00:00.000Z,4.4,77.03,22.2,12.97,34.46,16.432,189
2022-04-08T00:00:00.000Z,0.93,2.25,1.4,1.2,1.52,0.312,31
2022-04-09T00:00:00.000Z,0.6,24.8,2.45,1.7,3.3,1.742,274
2022-04-10T00:00:00.000Z,1.83,112.85,3.58,2.9,4.53,8.431,279
2022-04-11T00:00:00.000Z,2.8,11.27,5.47,4.45,6.87,1.806,276
2022-04-12T00:00:00.000Z,0.45,10.75,2.15,1.45,4.38,2.525,283
2022-04-13T00:00:00.000Z,0.3,9.52,0.9,0.65,1.41,0.815,281
2022-04-14T00:00:00.000Z,0.4,9.15,1.58,1.17,2.08,1.053,280
2022-04-15T00:00:00.000Z,0.7,5,2.04,1.55,2.84,0.934,280
2022-04-16T00:00:00.000Z,1.12,6.47,2.25,1.77,2.85,0.799,282
2022-04-17T00:00:00.000Z,1.88,5.5,3.13,2.78,3.55,0.613,277
2022-04-18T00:00:00.000Z,2.27,14.73,4.07,3.5,5.22,2.412,277
2022-04-19T00:00:00.000Z,0.68,41.6,4.49,1.83,25.19,12.597,280
2022-04-20T00:00:00.000Z,0.2,3.3,0.93,0.65,1.23,0.489,278
2022-04-21T00:00:00.000Z,0.28,3.25,1.1,0.77,1.4,0.59,280
2022-04-22T00:00:00.000Z,0.6,36.97,1.74,1.32,2.34,2.384,276
2022-04-23T00:00:00.000Z,0.15,5.15,1,0.7,1.5,0.767,281
2022-04-24T00:00:00.000Z,0.75,5.45,2,1.55,2.63,0.85,281
