# Sensor G 651, Tingsryds kommun, Sweden (Citizen Science project sensor.community/11763)
# https://aqicn.org/station/@59650/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2020-10-17T00:00:00.000Z,0.1,1.57,0.6,0.4,0.7,0.224,415
2020-10-18T00:00:00.000Z,0.17,1.63,0.56,0.4,0.8,0.302,428
2020-10-19T00:00:00.000Z,0.23,1.8,0.7,0.6,0.85,0.198,428
2020-10-20T00:00:00.000Z,0.6,10.4,6.19,1,7.9,3.384,442
2020-10-21T00:00:00.000Z,2.9,17.17,10.6,7.42,11.87,3.316,429
2020-10-22T00:00:00.000Z,0.3,8.43,1.73,0.93,2.29,1.943,417
2020-10-23T00:00:00.000Z,0.43,2,0.9,0.73,1.3,0.341,404
2020-10-24T00:00:00.000Z,0.77,6.23,2.43,1.39,3.75,1.451,429
2020-10-25T00:00:00.000Z,1.5,6.63,3.5,3.1,4,0.955,469
2020-10-26T00:00:00.000Z,1.77,7.1,3.33,2.8,3.9,1.002,470
2020-10-27T00:00:00.000Z,1.47,7.7,2.8,2.29,3.9,1.576,452
2020-10-28T00:00:00.000Z,0.73,3.2,2.1,1.4,2.43,0.585,462
2020-10-29T00:00:00.000Z,0.67,3.27,1.8,1.3,2.27,0.592,463
2020-10-30T00:00:00.000Z,0.9,2.83,1.8,1.63,2,0.33,482
2020-10-31T00:00:00.000Z,1,4.9,2.2,1.73,3.17,0.838,483
2020-11-01T00:00:00.000Z,3.4,14.5,5.8,4.7,9.02,2.71,482
2020-11-02T00:00:00.000Z,0.8,8.83,1.9,1.6,3,1.635,445
2020-11-03T00:00:00.000Z,0.53,2.9,1.29,1,1.7,0.466,456
2020-11-04T00:00:00.000Z,0.6,2.73,1.4,1.12,1.7,0.423,346
2020-11-05T00:00:00.000Z,0.37,3.2,1.12,0.8,1.45,0.497,296
2020-11-06T00:00:00.000Z,0.9,3.5,1.5,1.3,2,0.512,323
2020-11-07T00:00:00.000Z,0.6,3.07,1.8,1,2.2,0.631,389
2020-11-08T00:00:00.000Z,1.1,4,2,1.6,2.8,0.728,357
2020-11-09T00:00:00.000Z,1.8,4.83,2.83,2.37,3.5,0.769,286
2020-11-10T00:00:00.000Z,1.6,13.2,5.74,2.06,7.55,3.235,336
2020-11-11T00:00:00.000Z,11.57,16.23,13.53,12.8,14.27,0.946,298
2020-11-12T00:00:00.000Z,4.07,17.63,10.24,7.44,14.2,3.772,292
2020-11-13T00:00:00.000Z,3.67,11.37,6.13,5.27,7.4,1.283,313
2020-11-14T00:00:00.000Z,1.5,6.53,4.23,2.77,4.9,1.302,339
2020-11-15T00:00:00.000Z,2,29.43,15.93,9.74,20.14,7.812,292
2020-11-16T00:00:00.000Z,1.87,8.47,4.88,2.29,6.5,2.179,280
2020-11-17T00:00:00.000Z,0.83,3.77,1.6,1.2,2.47,0.76,312
2020-11-18T00:00:00.000Z,0.7,7,1.6,1.2,2.62,1.741,369
2020-11-19T00:00:00.000Z,0.3,5.87,1.9,0.99,3.1,1.558,372
2020-11-20T00:00:00.000Z,0.3,7.07,0.6,0.5,0.99,0.815,368
2020-11-21T00:00:00.000Z,0.4,14.63,1.39,1,3.43,2.004,314
2020-11-22T00:00:00.000Z,0.67,3.33,1.6,1.2,2.06,0.535,310
2020-11-23T00:00:00.000Z,0.7,5.23,1.2,1,1.8,0.745,278
2020-11-24T00:00:00.000Z,0.9,4.03,1.99,1.5,2.4,0.623,288
2020-11-25T00:00:00.000Z,2.93,11.03,6.93,5.42,9.11,2.021,301
2020-11-26T00:00:00.000Z,1.1,20.13,9.36,1.89,11.87,5.382,288
2020-11-27T00:00:00.000Z,0.7,44.43,1.47,1.3,2,2.689,273
2020-11-28T00:00:00.000Z,0.7,1.87,1.3,1.1,1.43,0.233,283
2020-11-29T00:00:00.000Z,0.6,2.63,1.4,1.1,1.7,0.437,287
2020-11-30T00:00:00.000Z,0.7,4.63,1.4,1,2.87,1.177,260
2020-12-01T00:00:00.000Z,3.17,8.63,6.4,4.3,7.07,1.46,229
2020-12-02T00:00:00.000Z,5.97,18.1,10.9,6.92,15.22,4.249,233
2020-12-03T00:00:00.000Z,4.76,20.87,16.93,10.97,18.97,4.448,233
2020-12-04T00:00:00.000Z,11.83,19.6,16.13,15.37,17.1,1.319,265
2020-12-05T00:00:00.000Z,10.07,19.03,14.95,13.47,16.27,2.19,254
2020-12-06T00:00:00.000Z,8.43,36.22,21.63,10.25,28.13,8.207,348
2020-12-07T00:00:00.000Z,13.6,20.73,15.97,15.37,16.7,1.118,293
2020-12-08T00:00:00.000Z,10.19,18.43,13.53,12.67,14.77,1.683,284
2020-12-09T00:00:00.000Z,8.63,18.8,15.57,13.73,16.53,2.389,254
2020-12-10T00:00:00.000Z,5.07,15.53,10.9,8.91,13.05,2.465,264
2020-12-11T00:00:00.000Z,6.2,12.73,8.5,7.73,9.8,1.437,313
2020-12-12T00:00:00.000Z,3.53,14.07,6.65,5.73,7.93,2.28,318
2020-12-13T00:00:00.000Z,2.2,36.43,3.8,2.92,4.3,2.552,304
2020-12-14T00:00:00.000Z,1.9,9.73,5.67,2.83,6.7,2.065,286
2020-12-15T00:00:00.000Z,3.8,21.43,6.17,5.32,16.23,5.912,309
2020-12-16T00:00:00.000Z,1.1,12,2.2,1.8,3.1,2.366,306
2020-12-17T00:00:00.000Z,2.4,17.97,6.12,4.62,11.05,3.955,280
2020-12-18T00:00:00.000Z,1.1,6.47,2.97,2.02,4.5,1.522,303
2020-12-19T00:00:00.000Z,5.37,19,12.5,8.13,14.77,3.754,291
2020-12-20T00:00:00.000Z,3.8,17.32,12.03,7.47,15,3.818,307
2020-12-21T00:00:00.000Z,1.57,9.63,5.33,3.17,7.9,2.456,303
2020-12-22T00:00:00.000Z,0.5,7.33,2.22,1.1,5.03,2.082,270
2020-12-23T00:00:00.000Z,0.56,2.06,1.1,1,1.33,0.26,301
2020-12-24T00:00:00.000Z,0.2,3.13,0.83,0.6,1.8,0.674,282
2020-12-25T00:00:00.000Z,0.1,1.2,0.5,0.3,0.7,0.25,308
2020-12-26T00:00:00.000Z,0.73,6.6,1.3,1.1,2.04,1.499,292
2020-12-27T00:00:00.000Z,1.9,10.93,4.67,3.7,5.4,2.216,303
2020-12-28T00:00:00.000Z,4.23,10.47,8.4,7.27,9.1,1.42,298
2020-12-29T00:00:00.000Z,4.09,11.8,8.67,6.6,9.57,1.946,287
2020-12-30T00:00:00.000Z,3.7,10.33,5.22,4.7,6.1,1.592,288
2020-12-31T00:00:00.000Z,2.9,7.03,5.13,4.63,5.6,0.827,310
2021-01-01T00:00:00.000Z,2.4,9.13,5,4.2,6.4,1.795,295
2021-01-02T00:00:00.000Z,0.8,64.4,3.5,1.6,4.23,7.773,270
2021-01-03T00:00:00.000Z,0.73,2.9,1.4,1.1,1.7,0.414,259
2021-01-04T00:00:00.000Z,0.83,5.33,1.7,1.45,1.9,0.455,248
2021-01-05T00:00:00.000Z,0.9,2.4,1.57,1.33,1.83,0.32,263
2021-01-06T00:00:00.000Z,0.2,2,0.8,0.6,1.17,0.426,247
2021-01-07T00:00:00.000Z,0.5,3.9,1,0.8,1.53,0.624,268
2021-01-08T00:00:00.000Z,1.2,15.87,2.33,1.99,3.22,1.413,289
2021-01-09T00:00:00.000Z,1.87,4.9,3.07,2.73,3.3,0.59,287
2021-01-10T00:00:00.000Z,1.8,5.2,3.8,3,4.26,0.779,283
2021-01-11T00:00:00.000Z,0.8,6.87,2.5,1.9,3.4,1.193,259
2021-01-12T00:00:00.000Z,0.3,2.43,0.9,0.6,1.5,0.511,274
2021-01-13T00:00:00.000Z,0.8,5.7,1.73,1.53,1.99,0.801,260
2021-01-14T00:00:00.000Z,1.7,5.97,4.26,3.7,4.63,0.94,261
2021-01-15T00:00:00.000Z,1.93,4.3,2.7,2.43,3.03,0.416,279
2021-01-16T00:00:00.000Z,1.3,4.59,2.17,1.8,2.5,0.586,268
2021-01-17T00:00:00.000Z,1.4,5.37,2.38,1.8,3.47,1.086,238
2021-01-18T00:00:00.000Z,4.33,24.03,5.57,5.2,7.27,5.443,186
2021-01-19T00:00:00.000Z,1.5,22.97,5.18,2.38,13.77,5.972,208
2021-01-20T00:00:00.000Z,1,7.8,2.2,1.6,3.53,1.831,268
2021-01-21T00:00:00.000Z,0.9,7.27,1.9,1.27,3.12,1.484,196
2021-01-22T00:00:00.000Z,0.87,5,2.06,1.4,2.5,0.809,255
2021-01-23T00:00:00.000Z,1.1,15.77,2.43,2,2.97,1.642,258
2021-01-24T00:00:00.000Z,1.57,6.27,3.5,2.4,4.87,1.268,279
2021-01-25T00:00:00.000Z,2.47,46.9,4.19,3.57,5.3,6.851,242
2021-01-26T00:00:00.000Z,1.3,3.73,2.1,1.87,2.47,0.45,226
2021-01-27T00:00:00.000Z,1.4,4.37,2.77,2.2,3.15,0.665,229
2021-01-28T00:00:00.000Z,0.7,5.23,1.4,1.2,3.14,1.298,285
2021-01-29T00:00:00.000Z,1.1,3.73,2,1.6,2.7,0.64,218
2021-01-30T00:00:00.000Z,1.93,15.87,3.2,2.8,4.22,2.753,257
2021-01-31T00:00:00.000Z,1.07,8.07,2.9,1.9,3.65,1.347,265
2021-02-01T00:00:00.000Z,2.4,5,3.5,3.2,3.82,0.481,213
2021-02-02T00:00:00.000Z,2.9,11.83,9,6,9.94,2.642,240
2021-02-03T00:00:00.000Z,2.23,6.4,3.47,3.09,3.7,0.689,156
2021-02-04T00:00:00.000Z,2.27,8.4,3.2,2.95,3.53,0.955,264
2021-02-05T00:00:00.000Z,1.93,8.86,4.07,2.77,5.59,1.807,236
2021-02-06T00:00:00.000Z,1.4,4.57,3,2.06,3.47,0.794,243
2021-02-07T00:00:00.000Z,0.8,1.97,1.23,1.1,1.4,0.195,238
2021-02-08T00:00:00.000Z,0.7,1.67,1.1,0.9,1.2,0.189,258
2021-02-09T00:00:00.000Z,0.7,10.47,1.37,1.12,1.72,1.47,241
2021-02-10T00:00:00.000Z,1,2.4,1.43,1.3,1.63,0.255,243
2021-02-11T00:00:00.000Z,0.6,2.27,1.1,0.97,1.39,0.301,228
2021-02-12T00:00:00.000Z,0.63,1.67,1.1,1,1.2,0.181,264
2021-02-13T00:00:00.000Z,0.47,1.77,1,0.8,1.1,0.227,256
2021-02-14T00:00:00.000Z,0.77,3.6,1.37,1.2,1.67,0.549,245
2021-02-15T00:00:00.000Z,1.2,3.9,2.17,1.67,2.6,0.659,245
2021-02-16T00:00:00.000Z,1.67,14.23,8.17,2.79,11.73,4.314,237
2021-02-17T00:00:00.000Z,5.8,39.6,13.67,12.33,15.4,4.378,239
2021-02-18T00:00:00.000Z,3.57,29.53,10.55,5.12,17.8,7.293,264
2021-02-19T00:00:00.000Z,4.17,30.3,16.82,8.69,23.04,7.963,229
2021-02-20T00:00:00.000Z,3.27,8.02,5,4.4,5.43,0.878,245
2021-02-21T00:00:00.000Z,5.5,13.47,9.1,7.75,10.25,1.72,257
2021-02-22T00:00:00.000Z,7.47,17.73,11.05,9.6,12.93,2.331,222
2021-02-23T00:00:00.000Z,5.87,16.6,11.75,9.32,13.57,2.805,228
2021-02-24T00:00:00.000Z,3.2,16.03,10.23,3.97,13.27,4.489,237
2021-02-25T00:00:00.000Z,2.5,7.23,3.93,3.4,4.5,0.906,232
2021-02-26T00:00:00.000Z,0.6,3.03,1.63,1.17,2,0.529,227
2021-02-27T00:00:00.000Z,0.2,4.3,0.56,0.4,0.7,0.738,259
2021-02-28T00:00:00.000Z,0.6,3.77,1.3,0.9,2.8,0.962,261
2021-03-01T00:00:00.000Z,0.9,4.03,1.92,1.57,2.65,0.748,240
2021-03-02T00:00:00.000Z,0.73,3.97,1.7,1.12,2.57,0.83,253
2021-03-03T00:00:00.000Z,0.7,3.7,1.5,1.1,2.27,0.69,227
2021-03-04T00:00:00.000Z,0.3,3.87,0.9,0.6,2,0.982,232
2021-03-05T00:00:00.000Z,0.1,1.07,0.6,0.4,0.7,0.183,253
2021-03-06T00:00:00.000Z,0.47,4.13,1.63,1.2,2.52,0.927,239
2021-03-07T00:00:00.000Z,0.2,2.6,0.72,0.5,1.7,0.658,270
2021-03-08T00:00:00.000Z,0.37,2.1,0.7,0.6,0.9,0.263,242
2021-03-09T00:00:00.000Z,0.7,3.73,1.37,1.1,2.06,0.744,252
2021-03-10T00:00:00.000Z,1,2.87,1.67,1.3,2,0.412,233
2021-03-11T00:00:00.000Z,1.8,15.3,5.77,4.12,7.72,3.139,236
2021-03-12T00:00:00.000Z,0.6,2.52,1.37,1.2,1.6,0.362,252
2021-03-13T00:00:00.000Z,0.5,6.53,1.89,1.4,2.6,1.26,244
2021-03-14T00:00:00.000Z,0.63,2.9,1.23,1,1.6,0.544,243
2021-03-15T00:00:00.000Z,0.23,1.63,0.9,0.6,1.07,0.326,222
2021-03-16T00:00:00.000Z,0.2,1.53,0.7,0.6,0.9,0.212,232
2021-03-17T00:00:00.000Z,0.27,1.5,1,0.65,1.12,0.286,257
2021-03-18T00:00:00.000Z,0.2,1.9,0.8,0.6,1.2,0.383,235
2021-03-19T00:00:00.000Z,0.5,5.6,1.1,0.93,1.3,0.59,222
2021-03-20T00:00:00.000Z,0.77,3,1.47,1.1,1.8,0.426,225
2021-03-21T00:00:00.000Z,0.2,1.8,0.5,0.4,0.84,0.413,216
2021-03-22T00:00:00.000Z,0.4,3.4,0.8,0.6,1.3,0.693,232
2021-03-23T00:00:00.000Z,1.47,3.8,2.27,1.93,2.63,0.522,297
2021-03-24T00:00:00.000Z,2.02,14.8,6.67,3.74,7.65,2.632,181
2021-03-25T00:00:00.000Z,1.1,19.7,1.9,1.47,10.37,6.716,217
2021-03-26T00:00:00.000Z,1.4,13.63,9.3,2.43,11.5,4.215,171
2021-03-27T00:00:00.000Z,0.5,30.8,10.18,1.47,17.82,9.358,156
2021-03-28T00:00:00.000Z,1.12,5.09,2.37,1.73,3.7,1.042,115
2021-03-29T00:00:00.000Z,0.8,2.63,1.4,1.1,2,0.462,191
2021-03-30T00:00:00.000Z,1.27,3.03,2,1.8,2.29,0.368,212
2021-03-31T00:00:00.000Z,1.3,3.77,2.57,2,2.87,0.567,197
2021-04-01T00:00:00.000Z,0.2,9.3,0.6,0.5,0.9,1.789,175
2021-04-02T00:00:00.000Z,0.53,3.9,0.97,0.77,2,0.928,202
2021-04-03T00:00:00.000Z,0.3,1.3,0.6,0.52,0.8,0.189,212
2021-04-04T00:00:00.000Z,0.87,4.37,1.6,1.2,3.29,1.129,200
2021-04-05T00:00:00.000Z,0.3,4.8,1.2,0.9,1.5,0.883,142
2021-04-06T00:00:00.000Z,0.6,1.9,1.03,0.9,1.23,0.24,236
2021-04-07T00:00:00.000Z,0.5,2.52,1.1,0.9,1.37,0.333,163
2021-04-08T00:00:00.000Z,0.5,3.6,0.9,0.8,1.1,0.542,190
2021-04-09T00:00:00.000Z,0.87,15.83,3.74,1.4,10.37,4.813,190
2021-04-10T00:00:00.000Z,0.6,1.87,1.02,0.83,1.2,0.23,170
2021-04-11T00:00:00.000Z,0.7,8.07,1.3,1,2.27,1.286,102
2021-04-12T00:00:00.000Z,0.43,3.5,0.87,0.7,1.83,0.759,87
2021-04-13T00:00:00.000Z,0.4,4.57,0.97,0.7,1.12,0.9,109
2021-04-14T00:00:00.000Z,0.4,3.83,0.77,0.7,0.92,0.418,120
2021-04-15T00:00:00.000Z,0.5,1.4,0.83,0.7,0.95,0.189,96
2021-04-16T00:00:00.000Z,0.56,1.87,0.8,0.7,0.9,0.156,127
2021-04-17T00:00:00.000Z,0.7,3,1.25,1,1.7,0.517,144
2021-04-18T00:00:00.000Z,0.9,3.8,1.5,1.23,2.1,0.647,132
2021-04-19T00:00:00.000Z,1.1,3.2,1.83,1.5,2.1,0.398,128
2021-04-20T00:00:00.000Z,1.4,2.7,1.9,1.73,2.06,0.267,122
2021-04-21T00:00:00.000Z,0.3,10.7,1.6,0.6,1.93,1.852,117
2021-04-22T00:00:00.000Z,0.1,3.2,0.6,0.5,0.95,0.366,116
2021-04-23T00:00:00.000Z,0.3,3.2,0.5,0.4,0.6,0.306,109
2021-04-24T00:00:00.000Z,0.23,3.53,0.5,0.4,0.6,0.318,128
2021-04-25T00:00:00.000Z,0.3,4,0.63,0.52,0.75,0.425,160
2021-04-26T00:00:00.000Z,0.4,1.1,0.7,0.62,0.8,0.129,137
2021-04-27T00:00:00.000Z,0.6,10.77,0.9,0.83,1.1,1.355,129
2021-04-28T00:00:00.000Z,0.8,3.47,2.1,1.33,2.4,0.756,122
2021-04-29T00:00:00.000Z,1.9,6.1,3.67,2.89,4.62,1.087,116
2021-04-30T00:00:00.000Z,0.83,7.33,1.4,1.12,1.67,1.201,102
2021-05-01T00:00:00.000Z,0.8,3.33,2.13,1.6,2.7,0.698,139
2021-05-02T00:00:00.000Z,0.8,7.33,1.21,1.1,1.4,1.12,126
2021-05-03T00:00:00.000Z,1,6.23,1.43,1.2,2,0.998,123
2021-05-04T00:00:00.000Z,0.9,7.93,3.95,1.6,5.57,2.009,118
2021-05-05T00:00:00.000Z,0.4,1.93,1,0.8,1.2,0.34,121
2021-05-06T00:00:00.000Z,0.2,1.2,0.47,0.3,0.8,0.274,109
2021-05-07T00:00:00.000Z,0.5,2.17,1.32,0.9,1.6,0.395,122
2021-05-08T00:00:00.000Z,0.7,2.4,1.3,1.1,1.52,0.281,128
2021-05-09T00:00:00.000Z,1.47,8.43,2.97,1.9,4.45,1.882,140
2021-05-10T00:00:00.000Z,1.8,3.27,2.5,2.29,2.83,0.334,131
2021-05-11T00:00:00.000Z,2,6.37,2.9,2.4,4.09,0.931,100
2021-05-12T00:00:00.000Z,3.63,6.6,4.8,4.37,5.09,0.534,113
2021-05-13T00:00:00.000Z,1.2,13.7,5.01,1.63,8.69,4.014,144
2021-05-14T00:00:00.000Z,1.1,5.13,1.9,1.5,3.3,1.179,131
2021-05-15T00:00:00.000Z,1.27,5.87,2.72,2.2,3.67,1.143,142
2021-05-16T00:00:00.000Z,1.3,7.07,3.47,2.1,4.93,1.526,147
2021-05-17T00:00:00.000Z,1.4,7.93,1.9,1.6,6.37,2.327,135
2021-05-18T00:00:00.000Z,1,2.77,1.7,1.33,2.06,0.47,108
2021-05-19T00:00:00.000Z,1,4.13,1.77,1.4,2.9,0.86,147
2021-05-20T00:00:00.000Z,0.8,2.47,1.45,1.12,2,0.455,152
2021-05-21T00:00:00.000Z,0.9,3.1,1.57,1.3,2.29,0.589,138
2021-05-22T00:00:00.000Z,0.8,2.8,1.2,1.02,1.95,0.596,120
2021-05-23T00:00:00.000Z,0.77,1.8,1.1,1,1.23,0.198,161
2021-05-24T00:00:00.000Z,0.77,3.63,1.23,1.1,1.4,0.411,147
2021-05-25T00:00:00.000Z,0.7,3.67,2.2,1.54,2.4,0.669,165
2021-05-26T00:00:00.000Z,0.83,4.93,2,1.3,2.75,1.02,153
2021-05-27T00:00:00.000Z,0.2,3,1.2,0.8,2,0.72,149
2021-05-28T00:00:00.000Z,0.9,2.52,1.2,1.1,1.4,0.394,155
2021-05-29T00:00:00.000Z,1.4,2.73,2.1,1.87,2.29,0.292,130
2021-05-30T00:00:00.000Z,1.1,26.47,2.1,1.9,2.29,2.471,162
2021-05-31T00:00:00.000Z,1.7,3.5,2.37,2.2,2.63,0.37,131
2021-06-01T00:00:00.000Z,0.7,3.8,1.5,1,2.4,0.806,170
2021-06-02T00:00:00.000Z,1.9,3.93,2.5,2.2,2.7,0.386,133
2021-06-03T00:00:00.000Z,1.87,10.07,2.29,2.2,2.5,0.794,147
2021-06-04T00:00:00.000Z,2,3.87,2.87,2.5,3.07,0.356,152
2021-06-05T00:00:00.000Z,1.97,3.83,2.8,2.63,3,0.338,152
2021-06-06T00:00:00.000Z,2,6.9,3.03,2.7,3.3,0.535,186
2021-06-07T00:00:00.000Z,2.8,5.47,3.8,3.5,4.4,0.589,311
2021-06-08T00:00:00.000Z,1,5,2.2,1.67,2.77,0.976,234
2021-06-09T00:00:00.000Z,1.5,3.57,2.2,2,2.57,0.384,259
2021-06-10T00:00:00.000Z,1.6,4.93,2.2,2,2.6,0.616,176
2021-06-11T00:00:00.000Z,1.57,4.57,2.6,2.4,2.87,0.419,181
2021-06-12T00:00:00.000Z,1.5,4.26,3.07,2.52,3.43,0.64,163
2021-06-13T00:00:00.000Z,0.47,5.57,1.5,0.8,2.29,1.046,163
2021-06-14T00:00:00.000Z,1,8.13,2.4,1.6,4.07,2.088,194
2021-06-15T00:00:00.000Z,0.87,2.2,1.4,1.2,1.65,0.296,189
2021-06-16T00:00:00.000Z,0.97,3.1,1.7,1.37,2.2,0.538,170
2021-06-17T00:00:00.000Z,1.03,2.9,2.13,1.6,2.37,0.461,238
2021-06-18T00:00:00.000Z,2.7,11.57,7.3,6.44,9.34,2.163,240
2021-06-19T00:00:00.000Z,5.63,11.33,8.11,6.63,9.77,1.668,274
2021-06-20T00:00:00.000Z,4,9.6,6.13,5.33,8.07,1.524,304
2021-06-21T00:00:00.000Z,1.27,11.87,4.97,1.83,8.6,3.314,263
2021-06-22T00:00:00.000Z,1.87,10.63,2.52,2.33,2.8,1.212,232
2021-06-23T00:00:00.000Z,1.4,7.83,3.73,2.75,5.3,1.664,285
2021-06-24T00:00:00.000Z,1.2,6.97,3.23,1.83,3.77,1.354,262
2021-06-25T00:00:00.000Z,2.93,6.37,3.9,3.67,4.37,0.734,300
2021-06-26T00:00:00.000Z,1.7,4.3,2.97,2.6,3.4,0.538,305
2021-06-27T00:00:00.000Z,1.5,4.8,2.69,1.87,3.9,0.989,308
2021-06-28T00:00:00.000Z,0.4,3.37,2.43,1.27,2.72,0.79,284
2021-06-29T00:00:00.000Z,0.6,3.53,2.5,1.9,2.9,0.808,316
2021-06-30T00:00:00.000Z,2.2,6.67,3.5,3,4.69,1.067,293
2021-07-01T00:00:00.000Z,1.5,5.77,3.33,2.75,4.38,1.039,257
2021-07-02T00:00:00.000Z,2.1,8.3,5.5,3.19,6.87,1.801,245
2021-07-03T00:00:00.000Z,1.9,6.37,4.2,2.84,4.5,0.984,329
2021-07-04T00:00:00.000Z,3.4,7.03,5.17,4.67,5.6,0.662,320
2021-07-05T00:00:00.000Z,2.29,6.7,3.4,2.93,4.5,1.067,260
2021-07-06T00:00:00.000Z,1.47,5.77,3.27,2.29,4.13,1.054,297
2021-07-07T00:00:00.000Z,1,5.2,2,1.3,3.9,1.34,269
2021-07-08T00:00:00.000Z,1.1,2.5,1.6,1.5,1.77,0.246,287
2021-07-09T00:00:00.000Z,1.17,2.5,1.9,1.7,2.1,0.277,322
2021-07-10T00:00:00.000Z,0.9,4.43,1.8,1.5,2.1,0.491,324
2021-07-11T00:00:00.000Z,1.5,4.5,2.37,2,2.89,0.78,353
2021-07-12T00:00:00.000Z,2.29,6.7,3.43,2.9,4.83,1.219,259
2021-07-13T00:00:00.000Z,2.8,11.33,6.47,3.7,7.6,1.93,231
2021-07-14T00:00:00.000Z,8.33,17.7,13.79,10.5,15.2,2.501,250
2021-07-15T00:00:00.000Z,6.87,16.8,10.4,8.67,12.12,2.735,309
2021-07-16T00:00:00.000Z,3.57,16.6,10.93,7.1,13.7,3.822,259
2021-07-17T00:00:00.000Z,1.9,7.67,3.89,3.3,5.63,1.487,318
2021-07-18T00:00:00.000Z,1.5,3.3,2.27,2,2.5,0.345,278
2021-07-19T00:00:00.000Z,0.8,54.1,2,1.7,2.7,3.835,246
2021-07-20T00:00:00.000Z,1.07,5.87,3.17,1.73,3.9,1.162,255
2021-07-21T00:00:00.000Z,1.77,3.97,2.83,2.4,3.1,0.482,290
2021-07-22T00:00:00.000Z,2.52,7.47,3.63,3.3,4.2,0.712,241
2021-07-23T00:00:00.000Z,2.52,9.73,3.87,3.5,4.63,1.078,292
2021-07-24T00:00:00.000Z,1.5,9.17,4.09,3.57,5.57,1.518,287
2021-07-25T00:00:00.000Z,1,3.3,1.63,1.43,2.13,0.492,318
2021-07-26T00:00:00.000Z,1.6,11.03,8,3.07,8.86,2.893,323
2021-07-27T00:00:00.000Z,2.83,11.7,7.32,6.4,8.77,1.57,340
2021-07-28T00:00:00.000Z,2.33,10.87,5.13,4.07,6.37,2.144,338
2021-07-29T00:00:00.000Z,0.7,5.17,2,1.4,3.5,1.201,303
2021-07-30T00:00:00.000Z,1.12,2.93,2,1.67,2.2,0.383,242
2021-07-31T00:00:00.000Z,1.6,3.6,2.23,2.02,2.6,0.431,259
2021-08-01T00:00:00.000Z,0.8,2.77,1.4,1.2,2,0.439,249
2021-08-02T00:00:00.000Z,0.8,1.8,1.2,1.1,1.33,0.182,243
2021-08-03T00:00:00.000Z,0.8,1.8,1.3,1,1.43,0.245,251
2021-08-04T00:00:00.000Z,0.9,2,1.4,1.27,1.6,0.221,219
2021-08-05T00:00:00.000Z,1.3,3.5,1.77,1.6,1.97,0.37,252
2021-08-06T00:00:00.000Z,1,18.6,1.53,1.4,1.7,2.027,319
2021-08-07T00:00:00.000Z,1,2.43,1.5,1.37,1.6,0.199,320
2021-08-08T00:00:00.000Z,1.03,2.29,1.6,1.43,1.8,0.242,291
2021-08-09T00:00:00.000Z,1.3,3.6,2.22,1.9,2.9,0.584,230
2021-08-10T00:00:00.000Z,1.03,2.83,2.17,2.02,2.29,0.275,298
2021-08-11T00:00:00.000Z,1.27,3.13,1.9,1.69,2.15,0.342,233
2021-08-12T00:00:00.000Z,1.4,5.37,2.9,2.1,3.47,0.881,283
2021-08-13T00:00:00.000Z,2.73,7.67,4.9,4.37,5.79,1.002,533
2021-08-14T00:00:00.000Z,1.3,3.37,2.29,1.9,2.6,0.463,453
2021-08-15T00:00:00.000Z,1,2.87,1.7,1.43,2.06,0.383,462
2021-08-16T00:00:00.000Z,0.6,2.63,1.5,1.1,1.87,0.446,521
2021-08-17T00:00:00.000Z,0.27,2.1,1.1,0.9,1.3,0.333,532
2021-08-18T00:00:00.000Z,0.2,3.07,1.2,0.67,1.77,0.751,455
2021-08-19T00:00:00.000Z,0.9,2.63,1.5,1.3,1.7,0.247,552
2021-08-20T00:00:00.000Z,0.7,2,1.2,1,1.5,0.285,509
2021-08-21T00:00:00.000Z,0.83,2.2,1.33,1.2,1.47,0.209,547
2021-08-22T00:00:00.000Z,0.6,1.8,1,0.9,1.2,0.211,510
2021-08-23T00:00:00.000Z,0.7,2.6,1.4,1.1,1.77,0.379,554
2021-08-24T00:00:00.000Z,1,3,1.9,1.5,2.2,0.438,494
2021-08-25T00:00:00.000Z,0.1,3.73,1.75,1.2,2.22,0.846,528
2021-08-26T00:00:00.000Z,0.07,37.03,0.7,0.3,0.8,2.121,379
2021-08-27T00:00:00.000Z,0.2,10.27,1.9,1.2,2.4,1.392,409
2021-08-28T00:00:00.000Z,0.1,2.33,0.5,0.4,0.7,0.474,374
2021-08-29T00:00:00.000Z,1.8,12.57,7.83,6.7,8.52,2.28,395
2021-08-30T00:00:00.000Z,3.17,8.4,4.55,3.93,6.1,1.245,530
2021-08-31T00:00:00.000Z,2.06,7.3,3.2,2.6,3.83,0.89,534
2021-09-01T00:00:00.000Z,1.97,4.4,2.73,2.5,3.1,0.521,523
2021-09-02T00:00:00.000Z,0.5,7.93,2.2,1.4,3.07,1.412,507
2021-09-03T00:00:00.000Z,1.4,7.73,2.9,2.38,6.4,1.993,548
2021-09-04T00:00:00.000Z,0.7,2,1.1,1,1.3,0.217,548
2021-09-05T00:00:00.000Z,0.6,2.5,1,0.9,1.1,0.207,474
2021-09-06T00:00:00.000Z,0.6,1.73,1.1,0.9,1.2,0.214,475
2021-09-07T00:00:00.000Z,1,4.09,3,2.5,3.29,0.713,460
2021-09-08T00:00:00.000Z,2.9,9.8,7.2,4.43,8.35,2.007,577
2021-09-09T00:00:00.000Z,4.9,9.07,7.15,6.39,7.73,0.866,504
