# Sensor Holmsjö, Sweden (Citizen Science project sensor.community/12135)
# https://aqicn.org/station/@59899/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2020-04-23T00:00:00.000Z,0.38,1.1,0.73,0.64,0.82,0.142,477
2020-04-24T00:00:00.000Z,0.25,4.65,0.8,0.62,1.05,0.593,554
2020-04-25T00:00:00.000Z,0.28,1.22,0.52,0.44,0.68,0.176,518
2020-04-26T00:00:00.000Z,0.2,2.58,0.8,0.5,1.1,0.543,564
2020-04-27T00:00:00.000Z,1.21,9.15,2.25,1.82,3.01,1.11,526
2020-04-28T00:00:00.000Z,0.55,12.82,1.1,0.88,1.7,3.203,414
2020-04-29T00:00:00.000Z,0.55,2.49,1.08,0.84,1.34,0.379,524
2020-04-30T00:00:00.000Z,1.1,12.12,2.27,1.76,3.6,2.696,549
2020-05-01T00:00:00.000Z,1.04,11.48,2.64,1.42,4.58,2.454,155
2020-05-02T00:00:00.000Z,1.56,12.9,4.58,3.1,5.76,1.948,542
2020-05-03T00:00:00.000Z,0.72,5.01,1.14,1.02,1.83,0.95,580
2020-05-04T00:00:00.000Z,0.5,2.64,1.25,0.77,1.7,0.542,537
2020-05-05T00:00:00.000Z,0.16,4.48,0.9,0.7,1.1,0.444,505
2020-05-06T00:00:00.000Z,0.38,2.15,1.05,0.7,1.58,0.472,345
2020-05-07T00:00:00.000Z,0.8,9.73,1.3,1.09,1.66,1.177,125
2020-05-08T00:00:00.000Z,1.35,42.5,3.46,2.25,4.34,4.384,351
2020-05-09T00:00:00.000Z,0.72,10.35,2.16,1.21,5.18,2.241,342
2020-05-10T00:00:00.000Z,0.9,11.31,2,1.52,3.45,2.328,250
2020-05-11T00:00:00.000Z,0.15,1.2,0.55,0.44,0.65,0.205,355
2020-05-12T00:00:00.000Z,0.44,3.55,0.73,0.64,0.9,0.315,351
2020-05-13T00:00:00.000Z,0.3,1.2,0.6,0.5,0.76,0.176,474
2020-05-14T00:00:00.000Z,0.43,1.54,0.78,0.66,0.86,0.191,462
2020-05-15T00:00:00.000Z,0.4,1.86,1.04,0.78,1.28,0.301,536
2020-05-16T00:00:00.000Z,0.4,2.68,1.3,0.97,1.6,0.468,335
2020-05-17T00:00:00.000Z,0.36,2.37,1.14,0.86,1.4,0.395,548
2020-05-18T00:00:00.000Z,0.38,2.78,0.9,0.66,1.48,0.572,472
2020-05-19T00:00:00.000Z,0.34,3.88,0.8,0.56,0.94,0.299,538
2020-05-20T00:00:00.000Z,0.3,2.33,0.62,0.55,0.85,0.268,563
2020-05-21T00:00:00.000Z,0.45,2,0.78,0.72,0.93,0.291,490
2020-05-22T00:00:00.000Z,0.5,5.44,0.8,0.7,0.9,0.459,469
2020-05-23T00:00:00.000Z,0.7,999.9,2.35,1.8,4.75,72.683,512
2020-05-24T00:00:00.000Z,0.7,109.7,2,1.53,2.8,5.302,538
2020-05-25T00:00:00.000Z,0.7,7.77,1.9,1.27,2.57,0.971,545
2020-05-26T00:00:00.000Z,0.8,988.5,2.13,1.43,4.74,92.66,508
