# Sensor Klackens Östergränd, Halmstad, Sweden (Citizen Science project sensor.community/82996)
# https://aqicn.org/station/@415030/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2024-05-12T00:00:00.000Z,0.6,8.32,1.12,0.95,1.4,0.614,565
2024-05-13T00:00:00.000Z,0.3,1.7,0.8,0.6,0.98,0.242,573
2024-05-14T00:00:00.000Z,0.5,3.72,0.8,0.7,0.93,0.309,582
2024-05-15T00:00:00.000Z,0.6,11.38,1.3,1.1,1.58,0.594,577
2024-05-16T00:00:00.000Z,1.6,4.65,2.91,2.65,3.15,0.42,536
2024-05-17T00:00:00.000Z,1.48,6.38,2.6,2.2,3.1,0.627,577
2024-05-18T00:00:00.000Z,2.22,4.2,2.9,2.7,3.1,0.301,580
2024-05-19T00:00:00.000Z,1.73,4.32,2.69,2.27,3.47,0.66,560
2024-05-20T00:00:00.000Z,0.75,11.27,2.47,2.1,3.1,0.968,556
2024-05-21T00:00:00.000Z,0.2,3.4,1.2,0.65,1.9,0.677,577
2024-05-22T00:00:00.000Z,0.2,4.28,2.52,1.77,3.05,0.929,568
2024-05-23T00:00:00.000Z,1.1,7.07,3.58,2.16,4.47,1.363,581
2024-05-24T00:00:00.000Z,1.3,17.95,3.5,2.8,6.34,3.211,588
2024-05-25T00:00:00.000Z,2.54,8.52,5.79,4.47,6.5,1.333,586
2024-05-26T00:00:00.000Z,2.58,9.35,4.37,3.5,6.45,1.7,580
2024-05-27T00:00:00.000Z,1.33,11.5,4.65,3.32,7.42,2.442,581
2024-05-28T00:00:00.000Z,0.4,13.18,3.05,1.14,7.82,3.415,585
2024-05-29T00:00:00.000Z,0.93,6.6,2.47,1.5,3.6,1.398,567
2024-05-30T00:00:00.000Z,0.5,7.25,3.8,3.1,4.78,1.298,586
2024-05-31T00:00:00.000Z,2.8,13.75,5.31,4.34,7.25,2.673,586
2024-06-01T00:00:00.000Z,3.03,12.3,6.55,4.75,9.4,2.647,543
2024-06-02T00:00:00.000Z,1.75,17.05,7.3,4.55,9.75,3.085,571
2024-06-03T00:00:00.000Z,1,13.9,2.49,1.85,3.5,2.701,578
2024-06-04T00:00:00.000Z,1.12,7.57,2.2,1.7,3,1.113,583
2024-06-05T00:00:00.000Z,0.52,7.6,1.8,1.4,3.3,1.435,582
2024-06-06T00:00:00.000Z,0.85,7.35,2.35,2,3,1.052,580
2024-06-07T00:00:00.000Z,1.4,5.9,2.6,2.2,3.08,0.791,582
2024-06-08T00:00:00.000Z,0.4,12.7,4.47,1.47,5.97,2.7,585
2024-06-09T00:00:00.000Z,0.52,3.88,1.1,0.93,1.35,0.406,580
2024-06-10T00:00:00.000Z,0.85,4.07,1.95,1.7,2.29,0.527,584
