date, pm25, pm10, o3, no2, so2, co
2020/1/11, 8, 6, 24, 3, 3, 
2020/1/12, 14, 6, 26, 2, 3, 
2020/1/13, 15, 6, 26, 3, 2, 
2020/1/14, 15, 8, 25, 1, 2, 
2020/1/15, 20, 6, 25, 2, 1, 
2020/1/16, 14, 9, 23, 6, 1, 
2020/1/17, 21, 7, 17, 14, 3, 
2020/1/18, 17, 8, 21, 4, 2, 
2020/1/19, 17, 9, 20, 4, 1, 
2020/1/20, 23, 5, 19, 7, 1, 
2020/1/21, 17, 6, 21, 9, 1, 
2020/1/22, 15, 4, 21, 6, 1, 
2020/1/23, 10, 2, 20, 6, , 
2020/1/24, 8, 4, 19, 2, , 
2020/1/25, 12, 7, 19, 3, , 
2020/1/26, 19, 7, 23, 4, , 
2020/1/27, 15, 4, 21, 5, , 
2020/1/28, 10, 6, 23, 3, , 
2020/1/29, 14, 11, 26, 8, 2, 
2020/1/30, 25, 6, 27, 1, 2, 
2020/1/31, 14, 5, 29, 9, 1, 
2020/2/1, 16, 5, 28, 6, 3, 
2020/2/2, 14, 9, 28, 5, 3, 
2020/2/3, 22, 9, 26, 13, 4, 
2020/2/4, 20, 11, 20, 9, 2, 
2020/2/5, 24, 12, 17, 10, 2, 
2020/2/6, 39, 16, 14, 15, 2, 
2020/2/7, 42, 6, 30, 1, 1, 
2020/2/8, 18, 5, 31, 5, 1, 
2020/2/9, 16, 3, 32, 4, 1, 
2020/2/10, 10, 7, 30, 5, 2, 
2020/2/11, 19, 8, 28, 7, 3, 
2020/2/12, 17, 9, 24, 7, 5, 
2020/2/13, 21, 8, 28, 4, 6, 
2020/2/14, 21, 9, 32, 2, 4, 
2020/2/15, 28, 8, 35, 1, 4, 
2020/2/16, 20, 7, 29, 4, 3, 
2020/2/17, 16, 5, 29, 6, 3, 
2020/2/18, 13, 8, 28, 5, 3, 
2020/2/19, 20, 5, 30, 8, 2, 
2020/2/20, 15, 4, 30, 2, 2, 
2020/2/21, 16, 8, 33, 5, 2, 
2020/2/22, 19, 5, 29, 8, 2, 
2020/2/23, 15, 3, 24, 11, 2, 
2020/2/24, 12, 3, 23, 15, 2, 
2020/2/25, 12, 6, 27, 13, 3, 
2020/2/26, 14, 6, 28, 12, 2, 
2020/2/27, 14, 7, 27, 11, 1, 
2020/2/28, 16, 5, 31, 5, 2, 
2020/2/29, 13, 5, 31, 2, 3, 
2020/3/1, 16, 7, 29, 4, 4, 
2020/3/2, 15, 9, 19, 18, 4, 
2020/3/3, 19, 11, 24, 15, 4, 
2020/3/4, 21, 20, 13, 23, 4, 
2020/3/5, 35, 15, 25, 17, 3, 
2020/3/6, 39, 4, 32, 2, 3, 
2020/3/7, 11, 5, 33, 3, 3, 
2020/3/8, 11, 6, 29, 4, 2, 
2020/3/9, 16, 8, 30, 8, 3, 
2020/3/10, 22, 7, 31, 4, 2, 
2020/3/11, 17, 4, 29, 6, 2, 
2020/3/12, 11, 16, 31, 8, 5, 
2020/3/13, 26, 7, 34, 3, 1, 
2020/3/14, 22, 5, 33, 5, 1, 
2020/3/15, 12, 5, 29, 3, 1, 
2020/3/16, 13, 7, 28, 5, 2, 
2020/3/17, 18, 8, 27, 5, 2, 
2020/3/18, 17, 10, 26, 7, 3, 
2020/3/19, 20, 10, 30, 7, 3, 
2020/3/20, 18, 9, 29, 1, 2, 
2020/3/21, 19, 15, 26, 2, 1, 
2020/3/22, 45, 17, 30, 4, 2, 
2020/3/23, 50, 21, 32, 1, 1, 
2020/3/24, 57, 13, 31, 5, 1, 
2020/3/25, 40, 6, 33, 3, 1, 
2020/3/26, 22, 4, 31, 3, 1, 
2020/3/27, 11, 9, 31, 5, 3, 
2020/3/28, 22, 10, 29, 4, 2, 
2020/3/29, 20, , , , , 
2019/10/1, 11, 6, 17, 13, 3, 
2019/10/2, 12, 7, 15, 10, 2, 
2019/10/3, 18, 8, 25, 5, 2, 
2019/10/4, 18, 7, 19, 6, 2, 
2019/10/5, 18, 5, 23, 4, 2, 
2019/10/6, 14, 8, 20, 4, 3, 
2019/10/7, 19, 8, 23, 3, 3, 
2019/10/8, 18, 8, 24, 3, 3, 
2019/10/9, 18, 6, 23, 5, 3, 
2019/10/10, 14, 8, 22, 3, 4, 
2019/10/11, 19, 5, 21, 6, 4, 
2019/10/12, 11, 7, 11, 10, 4, 
2019/10/13, 20, 8, 12, 13, 3, 
2019/10/14, 22, 8, 17, 13, 2, 
2019/10/15, 25, 8, 17, 11, 1, 
2019/10/16, 21, 8, 14, 12, 2, 
2019/10/17, 19, 8, 14, 14, 2, 
2019/10/18, 24, 6, 25, 8, 2, 
2019/10/19, 14, 5, 23, 7, 2, 
2019/10/20, 10, 5, 23, 11, 2, 
2019/10/21, 12, 4, 24, 4, 2, 
2019/10/22, 10, 5, 25, 3, 2, 
2019/10/23, 13, 5, 20, 10, 2, 
2019/10/24, 11, 6, 23, 6, 2, 
2019/10/25, 12, 4, 24, 2, 2, 
2019/10/26, 10, 6, 21, 8, 2, 
2019/10/27, 16, 6, 17, 14, 2, 
2019/10/28, 13, 6, 23, 8, 2, 
2019/10/29, 13, 6, 21, 9, 2, 
2019/10/30, 11, 11, 21, 7, 2, 
2019/10/31, 37, 9, 8, 7, 2, 
2019/11/1, 32, 6, 11, 11, 2, 
2019/11/2, 19, 13, 20, 3, 2, 
2019/11/3, 29, 9, 22, 2, 3, 
2019/11/4, 21, 12, 22, 9, 3, 
2019/11/5, 27, 13, 17, 9, 3, 
2019/11/6, 49, 6, 25, 3, 3, 
2019/11/7, 12, 9, 21, 14, 2, 
2019/11/8, 19, 8, 23, 7, 3, 
2019/11/9, 19, 8, 21, 9, 3, 
2019/11/10, 22, 3, 20, 9, 3, 
2019/11/11, 8, 3, 14, 10, 3, 
2019/11/12, 9, 8, 10, 15, 2, 
2019/11/13, 18, 5, 18, 12, , 
2019/11/14, 11, 5, 19, 7, 1, 
2019/11/15, 12, 9, 10, 15, 1, 
2019/11/16, 27, 11, 3, 18, 2, 
2019/11/17, 41, 11, 8, 24, 3, 
2019/11/18, 32, 7, 8, 20, 2, 
2019/11/19, 22, 13, 13, 9, 1, 
2019/11/20, 47, 10, 21, 3, 2, 
2019/11/21, 28, 10, 21, 6, 2, 
2019/11/22, 34, 14, 19, 2, , 
2019/11/23, 41, 16, 8, 4, , 
2019/11/24, 50, 12, 14, 6, , 
2019/11/25, 44, 7, 15, 4, 1, 
2019/11/26, 24, 6, 12, 11, 1, 
2019/11/27, 21, 7, 20, 8, 1, 
2019/11/28, 15, 11, 9, 24, 2, 
2019/11/29, 27, 17, 1, 29, 3, 
2019/11/30, 52, 8, 10, 20, 4, 
2019/12/1, 28, 6, 19, 8, 4, 
2019/12/2, 14, 10, 21, 10, 4, 
2019/12/3, 28, 8, 24, 3, 5, 
2019/12/4, 18, 4, 25, 2, 5, 
2019/12/5, 12, 4, 24, 11, 5, 
2019/12/6, 13, 2, 23, 3, 6, 
2019/12/7, 7, 4, 30, 2, 6, 
2019/12/8, 12, 9, 21, 12, 5, 
2019/12/9, 19, 5, 26, 3, 6, 
2019/12/10, 13, 6, 27, 3, 6, 
2019/12/11, 14, 8, 25, 8, 6, 
2019/12/12, 24, 6, 12, 18, 5, 
2019/12/13, 22, 5, 26, 3, 2, 
2019/12/14, 18, 7, 24, 4, 2, 
2019/12/15, 18, 5, 23, 4, 1, 
2019/12/16, 13, 4, 22, 9, , 
2019/12/17, 11, 6, 17, 11, , 
2019/12/18, 20, 7, 21, 10, 1, 
2019/12/19, 20, 5, 22, 11, 1, 
2019/12/20, 14, 5, 19, 10, 2, 
2019/12/21, 18, 8, 14, 15, 3, 
2019/12/22, 29, 5, 22, 5, 3, 
2019/12/23, 14, 6, 20, 14, 2, 
2019/12/24, 17, 6, 20, 9, 1, 
2019/12/25, 22, 6, 21, 3, 1, 
2019/12/26, 20, 4, 18, 7, 1, 
2019/12/27, 14, 8, 23, 2, 1, 
2019/12/28, 22, 9, 22, 1, 2, 
2019/12/29, 23, , , , , 
2019/7/1, 20, 10, 22, 8, 1, 
2019/7/2, 22, 9, 18, 7, 2, 
2019/7/3, 25, 8, 15, 7, 2, 
2019/7/4, 18, 4, 16, 5, 3, 
2019/7/5, 9, 7, 21, 3, 3, 
2019/7/6, 19, 6, 24, 3, 3, 
2019/7/7, 16, 11, 21, 7, 3, 
2019/7/8, 22, 9, 13, 7, 3, 
2019/7/9, 31, , 14, 6, 4, 
2019/7/12, 19, 7, 18, 5, 4, 
2019/7/13, 17, 8, 22, 3, 4, 
2019/7/14, 20, 10, 24, 5, 5, 
2019/7/15, 28, 13, 25, 6, 5, 
2019/7/16, 41, 11, 20, 4, 6, 
2019/7/17, 29, , , , , 
2019/7/19, 26, 6, 13, , 28, 
2019/7/20, 15, 4, 15, , , 
2019/7/21, 12, 10, 13, , 1, 
2019/7/22, 20, 10, 13, , 1, 
2019/7/23, 25, 17, 22, , 1, 
2019/7/24, 44, , , , , 
2019/7/25, 62, , 16, 25, 5, 
2019/7/26, 47, , 19, 32, 7, 
2019/7/27, 24, , 27, 32, 7, 
2019/7/28, 56, , 26, , 8, 
2019/7/29, 46, 11, 24, 3, 8, 
2019/7/30, 28, 13, 27, 4, 2, 
2019/7/31, 35, 9, 21, 4, 1, 
2019/8/1, 23, 7, 22, 4, 1, 
2019/8/2, 16, 10, 20, 4, 1, 
2019/8/3, 28, 12, 22, 4, 3, 
2019/8/4, 32, 6, 18, 2, 4, 
2019/8/5, 14, 6, 16, 6, 5, 
2019/8/6, 15, 5, 16, 10, 5, 
2019/8/7, 11, 5, 22, 7, 4, 
2019/8/8, 10, 8, 22, 5, 6, 
2019/8/9, 18, 8, 20, 7, 7, 
2019/8/10, 17, 3, 16, 6, 4, 
2019/8/11, 7, 5, 18, 8, 4, 
2019/8/12, 12, 7, 20, 7, 3, 
2019/8/13, 14, 5, 16, 12, 5, 
2019/8/14, 15, 6, 17, 7, 5, 
2019/8/15, 12, 4, 17, 14, 6, 
2019/8/16, 12, 8, 20, 14, 7, 
2019/8/17, 17, 8, 20, 15, 7, 
2019/8/18, 19, 11, 18, 7, 5, 
2019/8/19, 20, 7, 18, 13, 3, 
2019/8/20, 18, 5, 18, 5, 3, 
2019/8/21, 14, 6, 21, 4, 4, 
2019/8/22, 16, 6, 16, 4, 3, 
2019/8/23, 15, 12, 34, 9, 4, 
2019/8/24, 31, 19, 30, 12, 4, 
2019/8/25, 57, 10, 28, 5, 4, 
2019/8/26, 30, 11, 18, 11, 5, 
2019/8/27, 29, 5, 21, 6, 6, 
2019/8/28, 11, 7, 18, 3, 5, 
2019/8/29, 19, 6, 19, 2, 6, 
2019/8/30, 18, 7, 23, 3, 7, 
2019/8/31, 16, 5, 20, 5, 5, 
2019/9/1, 11, 3, 20, 4, 5, 
2019/9/2, 8, 2, 16, 4, 5, 
2019/9/3, 11, 6, 19, 5, 6, 
2019/9/4, 12, 10, 18, 7, 4, 
2019/9/5, 22, 6, 16, 9, 11, 
2019/9/6, 13, 4, 22, 9, 3, 
2019/9/7, 9, 4, 18, 7, 4, 
2019/9/8, 13, 6, 15, 8, 6, 
2019/9/9, 19, 5, 15, 6, 5, 
2019/9/10, 14, 8, 16, 5, 7, 
2019/9/11, 19, 6, 16, 8, 4, 
2019/9/12, 14, 11, 16, 9, 2, 
2019/9/13, 22, 6, 20, 3, 4, 
2019/9/14, 12, 16, 19, 10, 5, 
2019/9/15, 36, 10, 17, 10, 4, 
2019/9/16, 20, 10, 18, 12, 3, 
2019/9/17, 21, 8, 10, 12, 2, 
2019/9/18, 18, 7, 16, 9, 3, 
2019/9/19, 18, 13, 19, 14, 5, 
2019/9/20, 35, 13, 22, 6, 7, 
2019/9/21, 33, 17, 15, 10, 9, 
2019/9/22, 48, 6, 19, 7, 9, 
2019/9/23, 20, 6, 12, 7, 11, 
2019/9/24, 18, 6, 16, 8, 11, 
2019/9/25, 19, 5, 17, 5, 12, 
2019/9/26, 11, 5, 15, 8, 8, 
2019/9/27, 12, 4, 15, 6, 1, 
2019/9/28, 13, 9, 21, 6, 1, 
2019/9/29, 22, 4, 24, 3, 1, 
2019/9/30, 8, 6, 25, 7, 1, 
2019/4/1, 31, 7, 28, 10, 9, 
2019/4/2, 18, 5, 32, 8, 9, 
2019/4/3, 16, 8, 37, 3, 9, 
2019/4/4, 17, 26, 32, 5, 8, 
2019/4/5, 67, 25, 30, 11, 8, 
2019/4/6, 67, 25, 35, 4, 8, 
2019/4/7, 59, 24, 35, 2, 5, 
2019/4/8, 45, 18, 35, 5, 4, 
2019/4/9, 39, 15, 35, 12, 4, 
2019/4/10, 42, 21, 30, 11, 4, 
2019/4/11, 51, 18, 31, 11, 4, 
2019/4/12, 49, 10, 36, 4, 3, 
2019/4/13, 31, 11, 34, 3, 4, 
2019/4/14, 27, 20, 34, 4, 5, 
2019/4/15, 53, 33, 33, 5, 5, 
2019/4/16, 66, 28, 34, 5, 5, 
2019/4/17, 56, 38, 33, 8, 5, 
2019/4/18, 74, 35, 31, 17, 5, 
2019/4/19, 71, 36, 48, 20, 6, 
2019/4/20, 84, 27, 57, 11, 8, 
2019/4/21, 78, 30, 57, 8, 9, 
2019/4/22, 76, 39, 41, 7, 10, 
2019/4/23, 67, 58, 39, 5, 11, 
2019/4/24, 85, 14, 30, 8, 11, 
2019/4/25, 32, 7, 28, 6, 11, 
2019/4/26, 16, 11, 31, 6, 11, 
2019/4/27, 30, 10, 33, 6, 8, 
2019/4/28, 24, 20, 27, 7, 8, 
2019/4/29, 43, 23, 22, 12, 9, 
2019/4/30, 60, 14, 25, 12, 10, 
2019/5/1, 39, 10, 33, 8, 10, 
2019/5/2, 22, 9, 29, 7, 9, 
2019/5/3, 18, 9, 26, 8, 9, 
2019/5/4, 24, 10, 29, 8, 10, 
2019/5/5, 25, 9, 26, 7, 10, 
2019/5/6, 21, 9, 25, 5, 11, 
2019/5/7, 21, 10, 33, 4, 9, 
2019/5/8, 27, 12, 33, 3, 7, 
2019/5/9, 20, 9, 28, 7, 6, 
2019/5/10, 19, 7, 28, 9, 5, 
2019/5/11, 21, 10, 31, 9, 3, 
2019/5/12, 28, 11, 35, 10, 3, 
2019/5/13, 28, 18, 43, 12, 4, 
2019/5/14, 49, 28, 38, 13, 5, 
2019/5/15, 68, 14, 35, 5, 6, 
2019/5/16, 39, 16, 37, 4, 7, 
2019/5/17, 37, 5, 32, 5, 8, 
2019/5/18, 19, 7, 25, 7, 8, 
2019/5/19, 27, 7, 22, 8, 8, 
2019/5/20, 21, 5, 25, 10, 7, 
2019/5/21, 18, 6, 24, 10, 8, 
2019/5/22, 17, 6, 27, 9, 8, 
2019/5/23, 14, 9, 28, 8, 9, 
2019/5/24, 20, 8, 24, 7, 8, 
2019/5/25, 23, 7, 24, 6, 10, 
2019/5/26, 17, 5, 28, 7, 10, 
2019/5/27, 15, 5, 27, 5, 10, 
2019/5/28, 14, 8, 20, 10, 10, 
2019/5/29, 22, 6, 22, 7, 10, 
2019/5/30, 17, 6, 20, 5, 4, 
2019/5/31, 18, 9, 25, 3, 2, 
2019/6/1, 25, 8, 26, 1, 8, 
2019/6/2, 22, 6, 24, 2, 5, 
2019/6/3, 18, 8, 24, 4, 3, 
2019/6/4, 18, 10, 27, 6, 4, 
2019/6/5, 24, 7, 28, 4, 3, 
2019/6/6, 20, 10, 29, 6, 3, 
2019/6/7, 27, 10, 28, 8, 3, 
2019/6/8, 30, 5, 24, 3, 2, 
2019/6/9, 15, 9, 28, 6, 2, 
2019/6/10, 22, 7, 25, 3, 3, 
2019/6/11, 12, 7, 23, 7, 1, 
2019/6/12, 14, 5, 23, 8, 3, 
2019/6/13, 13, 6, 28, 4, 3, 
2019/6/14, 19, 9, 28, 4, 3, 
2019/6/15, 26, 7, 30, 2, 3, 
2019/6/16, 23, 7, 27, 2, 3, 
2019/6/17, 20, 8, 25, 5, 3, 
2019/6/18, 23, 8, 27, 8, 3, 
2019/6/19, 21, 7, 25, 5, 4, 
2019/6/20, 15, 9, 23, 6, 3, 
2019/6/21, 20, 11, 26, 6, 2, 
2019/6/22, 23, 17, 28, 4, 3, 
2019/6/23, 40, 14, 27, 5, 3, 
2019/6/24, 30, 12, 23, 3, 5, 
2019/6/25, 26, 12, 23, 4, 5, 
2019/6/26, 28, 16, 23, 8, 3, 
2019/6/27, 39, 21, 17, 5, 10, 
2019/6/28, 43, 25, 21, 9, , 
2019/6/29, 57, 9, 21, 2, 1, 
2019/6/30, 21, 7, 19, 5, 1, 
2019/1/1, 24, 15, 10, 20, 2, 
2019/1/2, 41, 15, 15, 18, 2, 
2019/1/3, 43, 17, 17, 14, 2, 
2019/1/4, 42, , 18, 14, 3, 
2019/1/5, 42, , 14, 12, 3, 
2019/1/6, 42, 10, 25, 4, 5, 
2019/1/7, 21, 13, 22, 16, 5, 
2019/1/8, 27, 11, 15, 20, 4, 
2019/1/9, 26, 5, 13, 17, 5, 
2019/1/10, 21, , 20, 14, 5, 
2019/1/15, 17, 6, 23, 11, 2, 
2019/1/16, 13, , 21, 16, , 
2019/1/17, 24, 19, 15, 13, 1, 
2019/1/18, 35, , 10, 12, 1, 
2019/1/19, 67, , 12, 16, , 
2019/1/20, 57, , 23, 11, 2, 
2019/1/21, 19, , 19, 19, 4, 
2019/1/22, 23, , 13, 24, 3, 
2019/1/23, 31, 15, 8, 25, 5, 
2019/1/24, 44, 4, 23, 13, 3, 
2019/1/25, 15, 3, 25, 6, 5, 
2019/1/26, 12, 5, 26, 5, 5, 
2019/1/27, 12, 8, 24, 13, 4, 
2019/1/28, 18, 5, 26, 13, 5, 
2019/1/29, 15, 6, 22, 14, 5, 
2019/1/30, 20, 12, 16, 23, 6, 
2019/1/31, 40, 17, 9, 28, 6, 
2019/2/1, 56, 8, 20, 13, 3, 
2019/2/2, 20, 7, 25, 8, 3, 
2019/2/3, 20, 6, 28, 10, 4, 
2019/2/4, 15, 8, 16, 16, 3, 
2019/2/5, 27, 9, 28, 6, 4, 
2019/2/6, 19, 10, 23, 12, 5, 
2019/2/7, 28, 6, 28, 3, 5, 
2019/2/8, 15, 9, 28, 5, 1, 
2019/2/9, 18, 7, 25, 10, 1, 
2019/2/10, 18, 6, 18, 14, 1, 
2019/2/11, 19, 7, 25, 4, 1, 
2019/2/12, 19, 10, 26, 3, 1, 
2019/2/13, 27, 19, 27, 11, 1, 
2019/2/14, 42, 21, 29, 17, 2, 
2019/2/15, 64, 8, 28, 3, 3, 
2019/2/16, 18, 14, 31, 2, 4, 
2019/2/17, 35, 8, 30, 3, 4, 
2019/2/18, 19, 8, 27, 7, 4, 
2019/2/19, 15, 3, 29, 3, 4, 
2019/2/20, 10, 5, 27, 5, 3, 
2019/2/21, 18, 25, 30, 7, 2, 
2019/2/22, 50, 21, 32, 5, 2, 
2019/2/23, 52, 15, 18, 14, 1, 
2019/2/24, 43, 39, 10, 25, 3, 
2019/2/25, 98, 34, 15, 26, 3, 
2019/2/26, 86, 42, 21, 26, 4, 
2019/2/27, 104, 27, 20, 14, 4, 
2019/2/28, 74, 23, 19, 13, 4, 
2019/3/1, 65, 8, 30, 6, 7, 
2019/3/2, 21, 16, 30, 4, 8, 
2019/3/3, 30, 7, 25, 12, 9, 
2019/3/4, 15, 6, 22, 14, 8, 
2019/3/5, 18, 9, 23, 12, 9, 
2019/3/6, 29, 6, 21, 13, 9, 
2019/3/7, 18, 6, 27, 11, 7, 
2019/3/8, 16, 7, 31, 8, 7, 
2019/3/9, 19, 6, 27, 8, 7, 
2019/3/10, 16, 7, 29, 6, 5, 
2019/3/11, 16, 5, 33, 1, 7, 
2019/3/12, 17, 8, 31, 6, 7, 
2019/3/13, 18, 8, 29, 10, 7, 
2019/3/14, 17, 7, 29, 30, 7, 
2019/3/15, 17, 5, 28, 24, 8, 
2019/3/16, 18, 6, 28, 25, 7, 
2019/3/17, 16, 6, 26, 38, 4, 
2019/3/18, 15, 5, 25, 26, 4, 
2019/3/19, 14, 3, 25, 21, 4, 
2019/3/20, 11, 8, 20, 4, 3, 
2019/3/21, 19, 11, 27, 4, 5, 
2019/3/22, 22, 12, 29, 6, 4, 
2019/3/23, 23, 9, 32, 5, 4, 
2019/3/24, 21, 12, 28, 11, 4, 
2019/3/25, 27, 12, 28, 12, 4, 
2019/3/26, 23, 15, 28, 10, 4, 
2019/3/27, 30, 13, 32, 6, 4, 
2019/3/28, 34, 15, 36, 5, 5, 
2019/3/29, 37, 14, 27, 7, 5, 
2019/3/30, 36, 14, 29, 7, 4, 
2019/3/31, 20, 12, 27, 6, 6, 
2018/10/1, 16, 14, 21, 10, 2, 
2018/10/2, 25, 7, 19, 7, 2, 
2018/10/3, 16, 4, 20, 5, 2, 
2018/10/4, 13, 10, 21, 13, 3, 
2018/10/5, 22, 7, 21, 12, 3, 
2018/10/6, 20, 5, 25, 2, 3, 
2018/10/7, 14, 4, 25, 2, 4, 
2018/10/8, 11, 9, 27, 1, 4, 
2018/10/9, 18, 15, 29, 7, 4, 
2018/10/10, 43, 22, 27, 7, 5, 
2018/10/11, 60, 6, 29, 2, 6, 
2018/10/12, 16, 6, 26, 5, 6, 
2018/10/13, 14, 6, 21, 12, 5, 
2018/10/14, 18, 8, 16, 15, 5, 
2018/10/15, 24, 6, 23, 7, 5, 
2018/10/16, 20, 10, 23, 10, 4, 
2018/10/17, 23, 9, 21, 11, 3, 
2018/10/18, 22, 9, 24, 7, 4, 
2018/10/19, 24, 5, 21, 5, 4, 
2018/10/20, 18, 7, 22, 6, 4, 
2018/10/21, 19, 14, 25, 6, 3, 
2018/10/22, 25, 10, 27, 6, 4, 
2018/10/23, 20, 6, 26, 7, 4, 
2018/10/24, 13, 6, 26, 5, 4, 
2018/10/25, 11, 9, 23, 8, 3, 
2018/10/26, 13, 9, 24, 7, 2, 
2018/10/27, 16, 9, 22, 11, 1, 
2018/10/28, 20, 11, 18, 14, 3, 
2018/10/29, 21, 11, 19, 17, 5, 
2018/10/30, 28, 8, 21, 11, 5, 
2018/10/31, 22, 6, 21, 14, 4, 
2018/11/1, 16, 8, 22, 11, 3, 
2018/11/2, 16, 4, 28, 1, 4, 
2018/11/3, 10, 12, 30, 5, 5, 
2018/11/4, 25, 23, 12, 11, 5, 
2018/11/5, 71, 27, 10, 10, 6, 
2018/11/6, 81, 6, 19, 5, 7, 
2018/11/7, 24, 8, 23, 9, 5, 
2018/11/8, 18, 12, 23, 5, 6, 
2018/11/9, 37, 8, 25, 7, 8, 
2018/11/10, 20, 5, 20, 9, 8, 
2018/11/11, 19, 5, 23, 8, 7, 
2018/11/12, 12, 6, 26, 4, 6, 
2018/11/13, 14, 4, 28, 1, 5, 
2018/11/14, 15, 7, 23, 5, 5, 
2018/11/15, 24, 12, 23, 11, 5, 
2018/11/16, 37, 21, 14, 8, 4, 
2018/11/17, 64, 19, 17, 7, 4, 
2018/11/18, 52, 11, 25, 3, 4, 
2018/11/19, 25, 9, 24, 1, 5, 
2018/11/20, 17, 11, 23, 5, 6, 
2018/11/21, 31, 17, 9, 15, 5, 
2018/11/22, 54, 7, 14, 6, 4, 
2018/11/23, 23, 8, 16, 8, 4, 
2018/11/24, 26, 6, 27, 3, 4, 
2018/11/25, 12, 6, 26, 6, 4, 
2018/11/26, 13, 6, 18, 6, 5, 
2018/11/27, 22, 4, 30, 4, 7, 
2018/11/28, 16, 8, 29, 6, 8, 
2018/11/29, 18, 6, 27, 3, 7, 
2018/11/30, 18, 9, 25, 9, 7, 
2018/12/1, 25, 13, 9, 15, 8, 
2018/12/2, 49, 7, 18, 23, 8, 
2018/12/3, 28, 7, 14, 17, 5, 
2018/12/4, 22, 6, 16, 13, 6, 
2018/12/5, 26, 9, 22, 8, 7, 
2018/12/6, 26, 8, 26, 3, 9, 
2018/12/7, 22, 7, 26, 10, 9, 
2018/12/8, 19, 8, 14, 20, 7, 
2018/12/9, 26, 11, 12, 25, 5, 
2018/12/10, 33, 9, 11, 17, 6, 
2018/12/11, 35, 16, 16, 9, 6, 
2018/12/12, 55, 12, 20, 8, 6, 
2018/12/13, 38, 11, 15, 11, 6, 
2018/12/14, 37, 13, 15, 6, 8, 
2018/12/15, 49, 7, 27, 8, 9, 
2018/12/16, 20, 9, 19, 14, 8, 
2018/12/17, 25, 5, 26, 5, 7, 
2018/12/18, 16, 8, 24, 13, 2, 
2018/12/19, 25, 5, 21, 10, 2, 
2018/12/20, 16, 5, 20, 11, 2, 
2018/12/21, 21, 5, 22, 8, 1, 
2018/12/22, 15, 8, 17, 19, 1, 
2018/12/23, 32, 12, 4, 22, , 
2018/12/24, 46, 14, 16, 13, , 
2018/12/25, 49, 12, 19, 6, , 
2018/12/26, 37, 14, 18, 7, , 
2018/12/27, 37, 9, 21, 7, , 
2018/12/28, 23, 6, 25, 7, 1, 
2018/12/29, 16, 8, 24, 8, , 
2018/12/30, 21, , , , , 
2018/7/1, 53, 13, 30, 2, 5, 
2018/7/2, 28, 12, 28, 3, 6, 
2018/7/3, 25, 9, 23, 8, 7, 
2018/7/4, 24, 16, 37, 4, 7, 
2018/7/5, 35, 11, 25, 6, 5, 
2018/7/6, 21, 10, 30, 5, 6, 
2018/7/7, 26, 8, 21, 2, 4, 
2018/7/8, 19, 8, 23, 2, 4, 
2018/7/9, 18, 5, 21, 4, 7, 
2018/7/10, 21, 2, 22, 4, 5, 
2018/7/11, 18, 3, 19, 4, 1, 
2018/7/12, 30, , 19, 9, 1, 
2018/7/18, 13, 4, , 10, 13, 
2018/7/19, 8, , 9, 6, 8, 
2018/7/23, 22, 5, 18, 4, 1, 
2018/7/24, 18, 8, 28, 5, 1, 
2018/7/25, 22, 12, 36, 4, 2, 
2018/7/26, 37, 16, 36, 5, 2, 
2018/7/27, 46, 9, 27, 3, 3, 
2018/7/28, 24, 7, 18, 3, 4, 
2018/7/29, 16, 9, 23, 4, 3, 
2018/7/30, 16, 12, 23, 1, 2, 
2018/7/31, 15, 12, 22, 3, 1, 
2018/8/1, 21, 6, 16, 4, 1, 
2018/8/2, 13, 6, 15, 8, 1, 
2018/8/3, 20, 6, 20, 8, , 
2018/8/4, 19, 8, 24, 2, 1, 
2018/8/5, 20, 7, 23, 5, 2, 
2018/8/6, 22, 7, 20, 7, 3, 
2018/8/7, 20, 7, 19, 6, 3, 
2018/8/8, 15, 7, 21, 5, 2, 
2018/8/9, 16, 6, 19, 10, 2, 
2018/8/10, 19, 7, 24, 5, 2, 
2018/8/11, 15, 5, 27, 3, 3, 
2018/8/12, 17, 6, 24, 8, 3, 
2018/8/13, 20, 5, 13, 6, 3, 
2018/8/14, 16, 5, 19, 3, 3, 
2018/8/15, 16, 8, 17, 4, 4, 
2018/8/16, 20, 4, 18, 3, 3, 
2018/8/17, 13, 5, 16, 6, 3, 
2018/8/18, 16, 4, 16, 5, 3, 
2018/8/19, 14, 10, 16, 7, 3, 
2018/8/20, 28, 6, 20, 4, 3, 
2018/8/21, 19, 6, 18, 7, 4, 
2018/8/22, 15, 7, 18, 5, 4, 
2018/8/23, 18, 7, 17, 9, 5, 
2018/8/24, 18, 7, 22, 10, 5, 
2018/8/25, 20, 5, 19, 7, 6, 
2018/8/26, 15, 6, 17, 7, 5, 
2018/8/27, 14, 8, 23, 4, 5, 
2018/8/28, 22, 9, 19, 6, 5, 
2018/8/29, 18, 11, 18, 9, 4, 
2018/8/30, 18, 12, 30, 8, 4, 
2018/8/31, 31, 7, 21, 6, 4, 
2018/9/1, 21, 4, 22, 4, 4, 
2018/9/2, 14, 5, 22, 4, 3, 
2018/9/3, 15, 11, 22, 11, 2, 
2018/9/4, 33, 8, 23, 7, 2, 
2018/9/5, 21, 8, 12, 8, 2, 
2018/9/6, 16, , , , , 
2018/9/8, 15, 5, 23, 3, 4, 
2018/9/9, 15, 7, 22, 3, 3, 
